candidate	source	query	search_url	api_url	raw_file	status	count_or_signal	top_hits
CFB	Europe PMC preprints	"(CFB OR ""complement factor B"" OR ""factor B"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid) AND SRC:PPR"	https://europepmc.org/search?query=%28CFB+OR+%22complement+factor+B%22+OR+%22factor+B%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28CFB+OR+%22complement+factor+B%22+OR+%22factor+B%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_preprint_CFB.json	200	312	DOI:10.1101/2025.08.12.25333479 | 2025 | PPR | Characterising the effects of genetic liability to autoimmune conditions on pregnancy outcomes using Mendelian Randomization; DOI:10.64898/2025.12.31.697141 | 2026 | PPR | Mucosally sourced complement factor B modulates the host response to colitis; DOI:10.21203/rs.3.rs-5975824/v1 | 2025 | PPR | Genome-wide mapping of complement system proteins for islet autoimmunity in the DAISY and TEDDY children; DOI:10.1101/2024.06.24.24309378 | 2024 | PPR | Leveraging pleiotropy identifies common-variant associations with selective IgA deficiency; DOI:10.64898/2026.03.16.712110 | 2026 | PPR | T cell-derived IFNγ instructs ECM crosslinking by cardiac fibroblasts through LOXL3 in experimental cardiometabolic HFpEF
CFB	ClinicalTrials.gov	"(CFB OR ""complement factor B"" OR ""factor B"")"	https://clinicaltrials.gov/search?term=%28CFB+OR+%22complement+factor+B%22+OR+%22factor+B%22%29	https://clinicaltrials.gov/api/v2/studies?query.term=%28CFB+OR+%22complement+factor+B%22+OR+%22factor+B%22%29&pageSize=5&format=json	results_v3/wave21_residual_candidate_prior_art/raw_api/clinicaltrials_CFB.json	200	5	NCT06558656 | NOT_YET_RECRUITING | Complement-mediated Hemolytic Diseases | Effect of Food of NTQ5082 in Healthy Subjects; NCT00623623 | COMPLETED | Myocardial Infarction | STREAM-Strategic Reperfusion (With Tenecteplase and Antithrombotic Treatment) Early After Myocardial Infarction; NCT03781479 | COMPLETED | Muscular Atrophy, Spinal | Controlled Trial to Evaluate Amifampridine Phosphate in Spinal Muscular Atrophy Type 3 Patients; NCT03000569 | COMPLETED | Parkinson Disease | A Study to Evaluate SAGE-217 in Participants With Parkinson's Disease; NCT03304054 | COMPLETED | Myasthenia Gravis, Generalized | Study to Evaluate Amifampridine Phosphate in Patients With MuSK-MG
CFB	Google Patents	"(CFB OR ""complement factor B"" OR ""factor B"") AND (autoimmune OR inflammation OR inhibitor OR antibody OR therapeutic)"	https://patents.google.com/?q=%28CFB+OR+%22complement+factor+B%22+OR+%22factor+B%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	https://patents.google.com/?q=%28CFB+OR+%22complement+factor+B%22+OR+%22factor+B%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	results_v3/wave21_residual_candidate_prior_art/raw_api/google_patents_CFB.html	200	5	HTML saved; result-count not parsed
CFB	ChEMBL	CFB	https://www.ebi.ac.uk/chembl/target_report_card/CHEMBL5731/	https://www.ebi.ac.uk/chembl/api/data/target/search.json?q=CFB	results_v3/wave21_residual_candidate_prior_art/raw_api/chembl_target_CFB.json	200	CHEMBL5731:873	CHEMBL4630808 | Complement factor B | Mus musculus | SINGLE PROTEIN; CHEMBL5731 | Complement factor B | Homo sapiens | SINGLE PROTEIN
CFB	UniProt	(gene_exact:CFB) AND (organism_id:9606)	https://www.uniprot.org/uniprotkb?query=%28gene_exact%3ACFB%29+AND+%28organism_id%3A9606%29	https://rest.uniprot.org/uniprotkb/search?query=%28gene_exact%3ACFB%29+AND+%28organism_id%3A9606%29&format=json&fields=accession%2Cgene_names%2Cprotein_name%2Ccc_function%2Ccc_subcellular_location%2Cft_transmem%2Cft_binding%2Cft_act_site&size=3	results_v3/wave21_residual_candidate_prior_art/raw_api/uniprot_CFB.json	200	3	P00751 | CFB | Complement factor B; A0A0G2JH38 | CFB | Complement factor B; A0A8V8TNU0 | CFB | Complement factor B
IL7R	PubMed	"(IL7R[Title/Abstract] OR ""IL-7 receptor alpha""[Title/Abstract] OR CD127[Title/Abstract]) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://pubmed.ncbi.nlm.nih.gov/?term=%28IL7R%5BTitle%2FAbstract%5D+OR+%22IL-7+receptor+alpha%22%5BTitle%2FAbstract%5D+OR+CD127%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28IL7R%5BTitle%2FAbstract%5D+OR+%22IL-7+receptor+alpha%22%5BTitle%2FAbstract%5D+OR+CD127%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&retmax=5&sort=relevance&retmode=json	results_v3/wave21_residual_candidate_prior_art/raw_api/pubmed_IL7R.json	200	1082	PMID:36201890; PMID:26606968; PMID:39137044; PMID:38891073; PMID:37672564
IL7R	Europe PMC	"(IL7R OR ""IL-7 receptor alpha"" OR CD127) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://europepmc.org/search?query=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_IL7R.json	200	19446	PMID:41775781;DOI:10.1038/s41598-026-41818-3 | 2026 | Sci Rep | Integrative mendelian randomization approaches for therapeutic target prioritisation in immune-mediated diseases.; DOI:10.21203/rs.3.rs-9368949/v1 | 2026 | PPR | InsulatorLeak, a mechanism-first pipeline for variant prioritization by predicted CTCF insulator disruption across seven autoimmune diseases; PMID:40981083;DOI:10.3390/epidemiologia6030052 | 2025 | Epidemiologia (Basel) | The Prevalence of Various Autoimmune Comorbidities in Patients with Inflammatory Bowel Disease.; PMID:41323472;DOI:10.1016/j.jtauto.2025.100333 | 2025 | J Transl Autoimmun | Mendelian randomization study of the causal relationship between autoimmune diseases and anemia using proteomic and genetic data.; PMID:41334562;DOI:10.2147/itt.s569016 | 2025 | Immunotargets Ther | The Role of Intestinal Microbiota and Immune System Interactions in Autoimmune Diseases.
IL7R	Europe PMC preprints	"(IL7R OR ""IL-7 receptor alpha"" OR CD127) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid) AND SRC:PPR"	https://europepmc.org/search?query=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_preprint_IL7R.json	200	364	DOI:10.21203/rs.3.rs-9368949/v1 | 2026 | PPR | InsulatorLeak, a mechanism-first pipeline for variant prioritization by predicted CTCF insulator disruption across seven autoimmune diseases; DOI:10.1101/2024.04.27.24306475 | 2024 | PPR | Integrative Mendelian Randomization approaches for therapeutic target prioritisation in immune-mediated diseases; DOI:10.1101/2025.08.26.671836 | 2025 | PPR | Targeting Impaired Type I Interferon–IL-27 Signaling Rescues T Regulatory Cell Suppressive Function in Relapsing-Remitting Multiple Sclerosi; DOI:10.21203/rs.3.rs-8232381/v1 | 2025 | PPR | Genetic and Epidemiological Evidence Linking Respiratory and Musculoskeletal Diseases: Shared Risk Factors and Intervention Windows; DOI:10.21203/rs.3.rs-6905832/v1 | 2025 | PPR | NAMPT activity plays a key role in driving autoimmune processes that mediate beta-cell death and type 1 diabetes development in mice
IL7R	ClinicalTrials.gov	"(IL7R OR ""IL-7 receptor alpha"" OR CD127)"	https://clinicaltrials.gov/search?term=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29	https://clinicaltrials.gov/api/v2/studies?query.term=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29&pageSize=5&format=json	results_v3/wave21_residual_candidate_prior_art/raw_api/clinicaltrials_IL7R.json	200	5	NCT01190111 | TERMINATED | HIV | Study on Interleukin-7 (CYT107) in HIV Patients; NCT02447926 | TERMINATED | End Stage Liver Disease | Procurement of Leukapheresis Products From End Stage Liver Disease (ESLD) Patients for Immunological Studies; NCT07398586 | COMPLETED | Ulcerative Colitis (UC) | The Association Between Interleukin-7 Receptor Gene Polymorphism and the Risk of Ulcerative Colitis; NCT01969058 | COMPLETED | HIV-1 Infection | Effect of Isotretinoin on Immune Activation Among HIV-1 Infected Subjects With Incomplete CD4+ T Cell Recovery; NCT02963610 | TERMINATED | Relapsed or Refractory Solid Tumors, Nonsmall Cell Lung Cancer | Phase I/II Study of Lenalidomide Plus Pembrolizumab in Patients With Solid Tumors With Expansion in Non-small Cell Lung 
IL7R	Google Patents	"(IL7R OR ""IL-7 receptor alpha"" OR CD127) AND (autoimmune OR inflammation OR inhibitor OR antibody OR therapeutic)"	https://patents.google.com/?q=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	https://patents.google.com/?q=%28IL7R+OR+%22IL-7+receptor+alpha%22+OR+CD127%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	results_v3/wave21_residual_candidate_prior_art/raw_api/google_patents_IL7R.html	200	5	HTML saved; result-count not parsed
IL7R	ChEMBL	IL7R	https://www.ebi.ac.uk/chembl/g/#search_results/targets/query=IL7R	https://www.ebi.ac.uk/chembl/api/data/target/search.json?q=IL7R	results_v3/wave21_residual_candidate_prior_art/raw_api/chembl_target_IL7R.json	200	target_hits:0	
IL7R	UniProt	(gene_exact:IL7R) AND (organism_id:9606)	https://www.uniprot.org/uniprotkb?query=%28gene_exact%3AIL7R%29+AND+%28organism_id%3A9606%29	https://rest.uniprot.org/uniprotkb/search?query=%28gene_exact%3AIL7R%29+AND+%28organism_id%3A9606%29&format=json&fields=accession%2Cgene_names%2Cprotein_name%2Ccc_function%2Ccc_subcellular_location%2Cft_transmem%2Cft_binding%2Cft_act_site&size=3	results_v3/wave21_residual_candidate_prior_art/raw_api/uniprot_IL7R.json	200	3	P16871 | IL7R | Interleukin-7 receptor subunit alpha; B8YG18 | IL7R; D6RCR9 | IL7R
CXCL8	PubMed	"(CXCL8[Title/Abstract] OR ""IL-8""[Title/Abstract] OR ""interleukin 8""[Title/Abstract]) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://pubmed.ncbi.nlm.nih.gov/?term=%28CXCL8%5BTitle%2FAbstract%5D+OR+%22IL-8%22%5BTitle%2FAbstract%5D+OR+%22interleukin+8%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28CXCL8%5BTitle%2FAbstract%5D+OR+%22IL-8%22%5BTitle%2FAbstract%5D+OR+%22interleukin+8%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&retmax=5&sort=relevance&retmode=json	results_v3/wave21_residual_candidate_prior_art/raw_api/pubmed_CXCL8.json	200	28211	PMID:28899799; PMID:33081840; PMID:37573659; PMID:18936492; PMID:31203717
CXCL8	Europe PMC	"(CXCL8 OR ""IL-8"" OR ""interleukin 8"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://europepmc.org/search?query=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_CXCL8.json	200	191386	PMID:41978157;DOI:10.3390/nu18071107 | 2026 | Nutrients | Effect of Probiotic and Synbiotic Oral Supplementation in Autoimmune Diseases: An Updated Systematic Review and Meta-Analysis of Randomized ; PMID:42079633;DOI:10.3389/fimmu.2026.1805306 | 2026 | Front Immunol | SIRL-1 deficiency reveals pro-inflammatory IL-8 axis in inflammatory bowel disease: a novel diagnostic ratio.; PMID:39993091;DOI:10.1097/md.0000000000041484 | 2025 | Medicine (Baltimore) | Causal role of common autoimmune diseases in interstitial cystitis/bladder pain syndrome: Mendelian randomization (MR) study.; PMID:41257445;DOI:10.1080/07853890.2025.2587931 | 2025 | Ann Med | Chronic obstructive pulmonary disease (COPD) and autoimmune diseases: unravelling complex interactions.; PMID:41798923;DOI:10.3389/fimmu.2026.1810163 | 2026 | Front Immunol | Editorial: Novel biomarkers for early diagnosis involved in autoimmune and autoinflammatory diseases.
CXCL8	Europe PMC preprints	"(CXCL8 OR ""IL-8"" OR ""interleukin 8"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid) AND SRC:PPR"	https://europepmc.org/search?query=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_preprint_CXCL8.json	200	2227	DOI:10.64898/2026.05.18.725891 | 2026 | PPR | Inflammatory Stromal Aging in Ulcerative Colitis and Colitis-Associated Cancer; DOI:10.1101/2025.11.12.25339883 | 2025 | PPR | Immunothrombosis shapes the interaction between neutrophils and synovial fibroblasts in rheumatoid arthritis; DOI:10.21203/rs.3.rs-7590228/v1 | 2026 | PPR | Glucocorticoid-induced Leucine Zipper (GILZ) is a novel secreted protein by intestinal L-cells and is dysregulated during active ulcerative ; DOI:10.20944/preprints202602.0625.v1 | 2026 | PPR | <em>Posidonia oceanica</em> (<em>L.</em>) <em>Delile</em> as a Marine Anti-Inflammatory Modulator of Keratinocyte Psoriatic Inflammation; DOI:10.64898/2026.04.30.722078 | 2026 | PPR | Internalization of myelin debris by neutrophils fuels inflammation
CXCL8	ClinicalTrials.gov	"(CXCL8 OR ""IL-8"" OR ""interleukin 8"")"	https://clinicaltrials.gov/search?term=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29	https://clinicaltrials.gov/api/v2/studies?query.term=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29&pageSize=5&format=json	results_v3/wave21_residual_candidate_prior_art/raw_api/clinicaltrials_CXCL8.json	200	5	NCT05182645 | COMPLETED | Crohn Disease | Effect of a Stress Reduction and Lifestyle Modification Programme on the Quality of Life of Crohn's Disease Patients; NCT04948489 | WITHDRAWN | Endometriosis | IUD and Norethindrone Acetate for Treatment of Endometriosis; NCT02630511 | COMPLETED | Asthma | Asthma Exacerbations and Vascular Function; NCT06558136 | COMPLETED | Periodontitis, Gingivitis, Periodontal Health | Evaluation of Salivary Biomarker Levels in Individuals With Different Periodontal Conditions; NCT02156440 | COMPLETED | Osteoarthritis of the Knee | Cross-over Study of the Efficacy and Safety of SierraSil Joint Formula 14 in Osteoarthritis of the Knee
CXCL8	Google Patents	"(CXCL8 OR ""IL-8"" OR ""interleukin 8"") AND (autoimmune OR inflammation OR inhibitor OR antibody OR therapeutic)"	https://patents.google.com/?q=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	https://patents.google.com/?q=%28CXCL8+OR+%22IL-8%22+OR+%22interleukin+8%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	results_v3/wave21_residual_candidate_prior_art/raw_api/google_patents_CXCL8.html	200	5	HTML saved; result-count not parsed
CXCL8	ChEMBL	CXCL8	https://www.ebi.ac.uk/chembl/target_report_card/CHEMBL2157/	https://www.ebi.ac.uk/chembl/api/data/target/search.json?q=CXCL8	results_v3/wave21_residual_candidate_prior_art/raw_api/chembl_target_CXCL8.json	200	CHEMBL2157:726	CHEMBL2157 | Interleukin-8 | Homo sapiens | SINGLE PROTEIN
CXCL8	UniProt	(gene_exact:CXCL8) AND (organism_id:9606)	https://www.uniprot.org/uniprotkb?query=%28gene_exact%3ACXCL8%29+AND+%28organism_id%3A9606%29	https://rest.uniprot.org/uniprotkb/search?query=%28gene_exact%3ACXCL8%29+AND+%28organism_id%3A9606%29&format=json&fields=accession%2Cgene_names%2Cprotein_name%2Ccc_function%2Ccc_subcellular_location%2Cft_transmem%2Cft_binding%2Cft_act_site&size=3	results_v3/wave21_residual_candidate_prior_art/raw_api/uniprot_CXCL8.json	200	3	P10145 | CXCL8 | Interleukin-8; C9J4T6 | CXCL8 | C-X-C motif chemokine; A0A8Q3SIG6 | CXCL8
TIMP1	PubMed	"(TIMP1[Title/Abstract] OR ""tissue inhibitor of metalloproteinases 1""[Title/Abstract]) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://pubmed.ncbi.nlm.nih.gov/?term=%28TIMP1%5BTitle%2FAbstract%5D+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28TIMP1%5BTitle%2FAbstract%5D+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&retmax=5&sort=relevance&retmode=json	results_v3/wave21_residual_candidate_prior_art/raw_api/pubmed_TIMP1.json	200	2508	PMID:38797379; PMID:35749827; PMID:38622667; PMID:18031104; PMID:36867343
TIMP1	Europe PMC	"(TIMP1 OR ""tissue inhibitor of metalloproteinases 1"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://europepmc.org/search?query=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_TIMP1.json	200	20951	PMID:41406923;DOI:10.1016/j.prp.2025.156334 | 2026 | Pathol Res Pract | Harnessing the therapeutic potential of TIMP-1 in autoimmune inflammation: A prospective insight.; PMID:41834537;DOI:10.1107/s2059798326001749 | 2026 | Acta Crystallogr D Struct Biol | The human TIMP-1 unbound structure provides a platform for fragment screening.; PMID:40304766;DOI:10.1007/s00011-025-02038-z | 2025 | Inflamm Res | Shared genetic association between inflammatory bowel disease and acute myeloid leukemia: insights from mendelian randomization and transcri; PMID:42173177;DOI:10.1016/j.cellsig.2026.112612 | 2026 | Cell Signal | Inhibition of ferroptosis or NF-κB signalling protects LPS-induced TIMP1 overexpression-induced cell damage.; PMID:41212891;DOI:10.1371/journal.pone.0336243 | 2025 | PLoS One | Integrative machine learning and multi-omics framework identifies shared biomarkers for rheumatoid arthritis and ulcerative colitis.
TIMP1	Europe PMC preprints	"(TIMP1 OR ""tissue inhibitor of metalloproteinases 1"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid) AND SRC:PPR"	https://europepmc.org/search?query=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_preprint_TIMP1.json	200	153	DOI:10.20944/preprints202512.1106.v1 | 2025 | PPR | Myelin Basic Protein Post-Translational Modifications Orchestrate Astrocyte Regulatory Networks; DOI:10.64898/2026.02.24.707845 | 2026 | PPR | Longitudinal  <i>in vivo</i>  human wound healing model defines key role for smooth muscle cells in ECM remodeling; DOI:10.21203/rs.3.rs-6917781/v1 | 2025 | PPR | Mannose Receptor C type 2 influences autoimmune neuroinflammation and blood-brain barrier integrity; DOI:10.20944/preprints202512.0326.v1 | 2025 | PPR | GnRH Agonist Triptorelin Induces Hepatic Fibrosis via Sex-Specific Oxidative and Inflammatory Responses in Adolescent Rats; DOI:10.21203/rs.3.rs-3482634/v1 | 2023 | PPR | Identification and validation of PANoptosis and autophagy-related molecular characterization in ulcerative colitis
TIMP1	ClinicalTrials.gov	"(TIMP1 OR ""tissue inhibitor of metalloproteinases 1"")"	https://clinicaltrials.gov/search?term=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29	https://clinicaltrials.gov/api/v2/studies?query.term=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29&pageSize=5&format=json	results_v3/wave21_residual_candidate_prior_art/raw_api/clinicaltrials_TIMP1.json	200	5	NCT03455166 | COMPLETED | Psoriasis, Psoriatic Arthritis | Identification of New Prognostic Markers in Psoriatic Arthritis; NCT00550862 | TERMINATED | Liver Cirrhosis, Biliary | Study of INT 747 in Combination With URSO in Patients With Primay Biliary Cirrhosis (PBC); NCT02912260 | COMPLETED | Non-alcoholic Steatohepatitis | Phase 2 Study of MGL-3196 in Patients With Non-Alcoholic Steatohepatitis (NASH); NCT05171400 | UNKNOWN | Wound Healing, Insulin, Palate; Wound | A New Drug Delivery System - Silk Fibroin Film Loaded or Not With Insulin on Palatal Mucosa Wound Healing; NCT01249092 | COMPLETED | Primary Biliary Cirrhosis | Pentoxifylline for Primary Biliary Cirrhosis
