snp	SNP.PP.H4.row1	SNP.PP.H4.row2	SNP.PP.H4.row3	SNP.PP.H4.row4	SNP.PP.H4.row5	SNP.PP.H4.row6	SNP.PP.H4.row7	SNP.PP.H4.row8	SNP.PP.H4.row9	SNP.PP.H4.row10	SNP.PP.H4.row11	SNP.PP.H4.row12	SNP.PP.H4.row13	SNP.PP.H4.row14	SNP.PP.H4.row15	SNP.PP.H4.row16	SNP.PP.H4.row17	SNP.PP.H4.row18	SNP.PP.H4.row19	SNP.PP.H4.row20	SNP.PP.H4.row21
rs4957278	0	9.88131291682493e-324	1.25687888013489e-09	2.02078515948591e-07	2.02194207970527e-07	1.33256630875918e-16	4.97527227559799e-07	0	2.96439387504748e-323	3.24171159901584e-09	1.60295370284162e-08	6.25736923720683e-08	9.69675456980638e-22	7.07130754272141e-08	0	1.48219693752374e-323	1.80090128832019e-14	6.74843055850736e-07	5.41642175514803e-06	1.60075792285869e-16	9.22452477546966e-07
rs56157819	0	9.88131291682493e-324	1.25437889876973e-09	2.02188202050515e-07	2.01863287215075e-07	1.32797264337521e-16	4.97078665434282e-07	0	2.96439387504748e-323	3.23526370756276e-09	1.60382376932247e-08	6.24712812606965e-08	9.66332760597632e-22	7.06493217155409e-08	0	1.48219693752374e-323	1.79731922505819e-14	6.75209353593271e-07	5.40755697906445e-06	1.5952397387278e-16	9.216208100098e-07
rs73082864	0	0	1.07468033117006e-09	1.165696128338e-06	3.0010133668112e-07	0.0159144758434317	6.4737066415172e-07	0	0	0.000331114647869432	0.0110459821244386	0.0110945361258595	0.0138340092206122	0.0109914258659444	0	0	1.27601155661119e-14	3.22586969591274e-06	6.6617835847357e-06	0.0158419266344561	9.94624130142637e-07
rs59830931	0	9.88131291682493e-324	1.26391226511576e-09	2.01783078743416e-07	2.03126073826875e-07	1.34548113355265e-16	4.98798898560571e-07	0	3.45845952088873e-323	3.27410087283231e-09	1.60760652546681e-08	6.31368524526934e-08	9.83352821339632e-22	7.12036964104192e-08	0	1.48219693752374e-323	1.80956056958427e-14	6.73328658706819e-07	5.43712294324638e-06	1.61500607243857e-16	9.24085914707475e-07
rs12514900	0	9.88131291682493e-324	1.25965118775453e-09	2.01956287647725e-07	2.02560878380247e-07	1.33767173214084e-16	4.98023089166458e-07	0	2.96439387504748e-323	3.23330665286028e-09	1.59431401293152e-08	6.23870273661079e-08	9.68730053615911e-22	7.04446474381934e-08	0	1.48219693752374e-323	1.80643051611128e-14	6.75016671388533e-07	5.43092512464428e-06	1.60827703797736e-16	9.24168384212186e-07
rs57297424	0	0	8.55795166448808e-10	2.20144345593704e-07	1.61587573882005e-07	5.31254817235746e-17	0.00179212002400881	0	0	1.12865684041249e-09	8.92934314743337e-09	2.5570673970823e-08	1.97674932113392e-22	0.000130245014341926	0	0	1.22064878143664e-14	7.31837378415212e-07	4.30899644742231e-06	6.35278452170125e-17	0.00330764318699227
rs12514679	0	9.88131291682493e-324	1.24651874968955e-09	2.02548327322166e-07	2.00823750993205e-07	1.31352326728307e-16	4.95679183767794e-07	0	2.96439387504748e-323	3.22904384980124e-09	1.61370326368918e-08	6.24212307980765e-08	9.59996226307175e-22	7.07583561628104e-08	0	1.48219693752374e-323	1.78465803437638e-14	6.75882211771407e-07	5.3754961315532e-06	1.57664645014399e-16	9.18306261812833e-07
rs10941504	0	9.88131291682493e-324	1.24652102962303e-09	2.02548697791293e-07	2.00824118308011e-07	1.31352566977053e-16	4.95680090385176e-07	0	2.96439387504748e-323	3.23002329495539e-09	1.61419273794701e-08	6.24401646295341e-08	9.60287415803384e-22	7.07798188410156e-08	0	1.48219693752374e-323	1.78456465840268e-14	6.75846848604672e-07	5.37521487756742e-06	1.57656395764703e-16	9.18258214657746e-07
rs56952742	0	4.94065645841247e-324	1.24453060186658e-09	2.02649827911132e-07	2.0056194919911e-07	1.30984199391428e-16	4.95334851850115e-07	0	2.96439387504748e-323	3.23940457384395e-09	1.62227972079467e-08	6.26397879111604e-08	9.6191157200199e-22	7.10494014978538e-08	0	1.48219693752374e-323	1.78027600295854e-14	6.75638138361625e-07	5.36386183563829e-06	1.57087279653052e-16	9.16877494349859e-07
rs12055323	0	4.94065645841247e-324	1.24503880146289e-09	2.0262634042106e-07	2.00629219924885e-07	1.31077330692685e-16	4.95425502387973e-07	0	2.96439387504748e-323	3.24098688431061e-09	1.62222158957701e-08	6.2665815755124e-08	9.62672585214764e-22	7.10680946909307e-08	0	1.48219693752374e-323	1.78097735580856e-14	6.75550113964531e-07	5.36558375984827e-06	1.571967095321e-16	9.17032100805573e-07
rs10462011	0	4.94065645841247e-324	1.23372691951214e-09	2.03153850697475e-07	1.99130649791809e-07	1.29010367422482e-16	4.93404565678125e-07	0	2.47032822920623e-323	3.18066504581423e-09	1.61080824092055e-08	6.15997758541792e-08	9.38383009379505e-22	7.00977350862714e-08	0	9.88131291682493e-324	1.76786145755345e-14	6.78485240478196e-07	5.33475624447227e-06	1.54986599525783e-16	9.14877652119553e-07
rs7725523	0	0	2.13769983520198e-09	2.37057667419074e-07	3.39799940741609e-07	1.08841170423005e-15	6.44409037198216e-07	0	0	1.03992110787804e-08	3.54672540200223e-08	1.98344012258569e-07	1.4938379953532e-20	1.72749666936981e-07	0	0	2.56150257684622e-14	6.6204611219734e-07	7.61234837164049e-06	1.09340644069925e-15	9.99172251195718e-07
rs12515954	0	9.88131291682493e-324	1.25705798698054e-09	2.02417753803922e-07	2.02266276238412e-07	1.33157623052455e-16	4.97926508430485e-07	0	3.45845952088873e-323	3.44827936247598e-09	1.70771589773255e-08	6.65752392855722e-08	1.03055172300165e-21	7.52686810073385e-08	0	1.48219693752374e-323	1.78133656990845e-14	6.68536976292225e-07	5.35872455240955e-06	1.58196567942402e-16	9.13033239315956e-07
rs55924027	0	0	8.77343495545017e-10	2.1167936430029e-07	1.67756032686046e-07	5.75872090887886e-17	0.00266377319085548	0	0	1.15014306821298e-09	8.53454980744171e-09	2.6387757132368e-08	2.12992771868795e-22	0.000192433808920099	0	0	1.24752310866027e-14	7.01525756043492e-07	4.45968688805124e-06	6.86507554822489e-17	0.00490124994967486
rs56243801	0	0	1.15676239728267e-09	9.82223769359876e-07	3.44432542488864e-07	0.0407237130649255	7.10876920821482e-07	0	0	0.000292507829098656	0.00763877399021378	0.0104505617393012	0.0290534244740599	0.00990580269707418	0	0	1.34195865790436e-14	2.65577680215945e-06	7.47044434274091e-06	0.0396079799861199	1.06713670345972e-06
rs59598251	0	1.97626258336499e-323	1.26693432127645e-09	2.00170406718076e-07	2.06354760203086e-07	1.37218836232748e-16	5.06951339356612e-07	0	7.4109846876187e-323	3.31512717498532e-09	1.61088987829601e-08	6.47892137454807e-08	1.01301634385424e-21	7.30994810206281e-08	0	3.45845952088873e-323	1.8007646920592e-14	6.63115067943459e-07	5.48358576137734e-06	1.63514755099255e-16	9.32394727328413e-07
rs72745909	0	1.97626258336499e-323	1.26785843868182e-09	2.00316413463478e-07	2.06505277891636e-07	1.37318925331904e-16	5.07321115870283e-07	0	7.90505033345994e-323	3.42697461173024e-09	1.66523889546954e-08	6.69751049959974e-08	1.04719400144027e-21	7.55657482701122e-08	0	3.45845952088873e-323	1.79278040245639e-14	6.60174926588073e-07	5.45927245882664e-06	1.62789758010628e-16	9.28260644979983e-07
rs56110305	0	0	8.7693342225143e-10	2.11811782554643e-07	1.6764205454185e-07	5.75055813655024e-17	0.00264573399481009	0	0	1.14950279622457e-09	8.53912583892521e-09	2.63674730035698e-08	2.12671863430497e-22	0.000191113565007112	0	0	1.24688273652904e-14	7.01932359552742e-07	4.45645214451398e-06	6.85502967315544e-17	0.00486783485253632
rs56253044	0	2.47032822920623e-323	1.28343714956945e-09	1.99875773566785e-07	2.08656439633334e-07	1.40220428371221e-16	5.10510606952656e-07	0	9.38724727098368e-323	3.50268742649573e-09	1.67767110265994e-08	6.83283126131257e-08	1.07967910211153e-21	7.67774129143938e-08	0	4.44659081257122e-323	1.81202377825646e-14	6.57711754387189e-07	5.50767572033828e-06	1.65974331114985e-16	9.32662950641791e-07
rs56244034	0	0	1.1255796226277e-09	9.6759225126801e-07	3.34070827258895e-07	0.0379371234463289	6.9102198326547e-07	0	0	0.000359273544761149	0.00949863692646673	0.0127946878568902	0.0341641046136948	0.0121546597858973	0	0	1.34200748905051e-14	2.68879231729276e-06	7.44671191289477e-06	0.0379213217413248	1.06610811644291e-06
rs12515934	1.56685538534242e-314	1.21478681404358e-286	1.34803256861522e-09	3.67301879797137e-07	3.78559734034036e-07	2.74693934216287e-16	1.27155832737258e-06	1.45292467003073e-314	1.68956712579857e-286	1.29261825634502e-09	1.08321069784894e-08	4.35558450446283e-08	7.43148487708632e-22	6.71905372357485e-08	1.76795029626815e-314	2.21810677333657e-286	1.93891183847641e-14	1.23130881287523e-06	1.01798031083311e-05	3.31243296434449e-16	2.36659875937209e-06
rs12516012	0	2.47032822920623e-323	1.27812232651854e-09	2.0004882768899e-07	2.0792623760788e-07	1.39217875945799e-16	5.0944929991337e-07	0	8.89318162514244e-323	3.48818249816268e-09	1.67912364438043e-08	6.80891947965193e-08	1.0719595785366e-21	7.66177993673401e-08	0	3.95252516672997e-323	1.80452003274878e-14	6.58281206743962e-07	5.48840137647617e-06	1.64787642626367e-16	9.30724025688387e-07
rs16869860	0	2.47032822920623e-323	1.29131091650342e-09	1.99627370110176e-07	2.09737991346521e-07	1.41708519292123e-16	5.12085508195618e-07	0	1.03753785626662e-322	3.52329996396998e-09	1.67516955455738e-08	6.8665411513509e-08	1.09086594858345e-21	7.69951216117438e-08	0	4.44659081257122e-323	1.82321259094061e-14	6.56920377473664e-07	5.53644355217358e-06	1.67742379787466e-16	9.35577229606421e-07
rs17227583	0	0	1.12532745687266e-09	9.68286020932979e-07	3.33913886704443e-07	0.0378026692676559	6.90814359106613e-07	0	0	0.000359193056021962	0.00950544750824797	0.0127886771392744	0.034043022512348	0.0121510078022045	0	0	1.34170683654674e-14	2.69072019811518e-06	7.44321357960405e-06	0.0377869235659824	1.0657877940707e-06
rs56249542	0	2.47032822920623e-323	1.28739672062268e-09	2.01361507373476e-07	2.09416464639458e-07	1.40286442545062e-16	5.13000041872602e-07	0	9.88131291682493e-323	3.87700849148421e-09	1.86500798822413e-08	7.56723642665802e-08	1.19194628507754e-21	8.51341258266394e-08	0	3.95252516672997e-323	1.78935684506279e-14	6.52299692185553e-07	5.44180113697269e-06	1.63470960310196e-16	9.22640745125849e-07
rs62359405	0	9.88131291682493e-324	1.26893313321787e-09	2.01575463264754e-07	2.03790890066378e-07	1.3547248109102e-16	4.99706422885459e-07	0	3.45845952088873e-323	3.2871071780081e-09	1.60595245218989e-08	6.33434945840107e-08	9.90108617450341e-22	7.13332457873341e-08	0	1.97626258336499e-323	1.81674901548628e-14	6.72635867950307e-07	5.45491823442071e-06	1.626101430591e-16	9.25767214422258e-07
rs1031168	0	0	2.06106630867641e-09	2.32643083400747e-07	3.28329386636399e-07	1.02759084328663e-15	6.28085411644914e-07	0	0	9.68663585936766e-09	3.36272261131732e-08	1.85153911402813e-07	1.3625669919245e-20	1.62667818652789e-07	0	0	2.49567292804271e-14	6.56556353844597e-07	7.43280505127467e-06	1.04317286255162e-15	9.84113249385297e-07
rs12520940	0	2.47032822920623e-323	1.28455194022602e-09	1.99551492100904e-07	2.08770815670621e-07	1.40553386683511e-16	5.10429085036267e-07	0	8.89318162514244e-323	3.29557875855917e-09	1.5745443359958e-08	6.42675788898708e-08	1.01736775443464e-21	7.21634628952627e-08	0	4.44659081257122e-323	1.83155800384494e-14	6.63147514829959e-07	5.56526794266131e-06	1.68016012388663e-16	9.41748830172959e-07
rs16869876	0	2.47032822920623e-323	1.28455228822071e-09	1.9955154616089e-07	2.0877087222819e-07	1.4055342476047e-16	5.10429223315309e-07	0	8.89318162514244e-323	3.29657253874347e-09	1.57501913908049e-08	6.42869587472714e-08	1.01767454119004e-21	7.21852237526752e-08	0	4.44659081257122e-323	1.8314704933639e-14	6.63115830134251e-07	5.5650020382926e-06	1.68007984708385e-16	9.41703834113336e-07
rs895123	0	0	1.13228708104459e-09	8.75980550957236e-07	3.36464158849773e-07	0.0433781004170669	7.00047668368247e-07	0	0	0.00037116720552692	0.00883135611852371	0.0132340868198432	0.0401180858274532	0.0126456915702779	0	0	1.39247916180088e-14	2.51080379157509e-06	7.73603176305273e-06	0.0447242466013649	1.1140134510132e-06
rs10473187	0	0	1.48791587295892e-09	2.19995818130131e-07	2.67375688489121e-07	1.29799427740487e-15	4.69617036911619e-05	0	0	8.97081371460699e-09	4.0793200124789e-08	1.93427181317039e-07	2.2079176320676e-20	1.56026811038366e-05	0	0	2.03553273984785e-14	7.01455783187196e-07	6.83862696042579e-06	1.48871938710367e-15	8.31331483253821e-05
rs12523046	0	0	1.14468101374145e-09	2.51344431143714e-07	2.02649032889785e-07	1.85883861830257e-16	3.93761006458621e-05	0	0	3.78699784012007e-09	2.55740632116814e-08	8.04446634752359e-08	1.73503760862904e-21	7.17869019304747e-06	0	0	1.59176183496079e-14	8.14608682899237e-07	5.26848110227075e-06	2.16708350180125e-16	7.08527943967768e-05
rs12523160	0	0	1.15364976989711e-09	2.49391596380101e-07	2.04132129905242e-07	1.89300079121326e-16	4.06108111780423e-05	0	0	3.84346711576534e-09	2.55535292583163e-08	8.16023524077854e-08	1.77933044507062e-21	7.4557747171182e-06	0	0	1.60448417074157e-14	8.0840581297409e-07	5.30786786666595e-06	2.2072554593573e-16	7.30859314346168e-05
rs1002922	0	0	1.16073298794194e-09	2.49384623670385e-07	2.05343780949727e-07	1.9124500142314e-16	4.12332648404388e-05	0	0	3.74473737983798e-09	2.47444953034195e-08	7.94900405825157e-08	1.74074741862844e-21	7.33058592757045e-06	0	0	1.61317806473499e-14	8.07803653214974e-07	5.33554538109988e-06	2.22833470757929e-16	7.41529397425593e-05
rs12519453	0	0	1.16002549993482e-09	2.4851704049793e-07	2.05199104909766e-07	1.91495276413193e-16	4.13836481825408e-05	0	0	3.83582627328927e-09	2.5273620240274e-08	8.14158537219177e-08	1.78651261660166e-21	7.54088110533883e-06	0	0	1.61308128079829e-14	8.05436020072208e-07	5.33471791793199e-06	2.23247771396991e-16	7.44643078971944e-05
rs2120856	2.45298701910285e-317	1.03000271163167e-286	1.61714316274074e-09	5.04072545153499e-07	5.39234349061153e-07	2.82471649236512e-16	1.78043785495395e-06	2.22119809761901e-317	1.39891594563777e-286	1.51424532068808e-09	1.45164594117164e-08	6.05853255655264e-08	7.46241273258616e-22	9.18705925688757e-08	2.7155443727471e-317	1.84519084540002e-286	2.28205806629773e-14	1.65789653944063e-06	1.42266633120891e-05	3.34189990930227e-16	3.25114028906293e-06
rs1550761	0	0	8.5840882800915e-10	2.22638447471668e-07	1.60633611448957e-07	5.16524264829159e-17	0.00176662926441621	0	0	1.10591239533242e-09	8.82158461789877e-09	2.48316226374239e-08	1.87747389480198e-22	0.000125422050720305	0	0	1.20913932864253e-14	7.3091772922701e-07	4.23024848382402e-06	6.09976707405651e-17	0.00322001771511749
rs1124233	0	0	1.18162593814199e-09	1.00767722344013e-06	3.51439192500808e-07	0.0409688259245642	7.25901942312668e-07	0	0	0.000244608936624676	0.0064155461770948	0.00872940457972269	0.0239277824017739	0.00828079797019966	0	0	1.33895870578483e-14	2.66130573216146e-06	7.44534184988565e-06	0.0389207353435417	1.06437776818128e-06
rs12187530	0	0	1.19732903835681e-09	1.00967100314288e-06	3.57155270296301e-07	0.043193949948371	7.36219615226792e-07	0	0	0.000226423360366996	0.00587228992068214	0.00810413944141503	0.0230455599689589	0.00767214897237805	0	0	1.34241416091571e-14	2.63839036755445e-06	7.48647460051586e-06	0.0406009580111491	1.06809790287112e-06
rs2197428	0	0	1.16523209779291e-09	2.47067779368535e-07	2.06049519342984e-07	1.93684104245943e-16	4.22087852730313e-05	0	0	3.9093119327535e-09	2.54931726183102e-08	8.29471784178892e-08	1.83332091776789e-21	7.8035580665806e-06	0	0	1.62084604865416e-14	8.00998307795163e-07	5.35856145802198e-06	2.25872655544663e-16	7.59736251720026e-05
rs2371685	0	0	1.13621705710218e-09	9.67964988002647e-07	3.3802376241252e-07	0.0395367856867254	6.98063996202934e-07	0	0	0.000337816174007914	0.00885112903468356	0.0120589221494167	0.0331647800386836	0.0114371100528055	0	0	1.34343903360271e-14	2.66748794956661e-06	7.47224618984138e-06	0.0391920849273061	1.06802782088818e-06
rs56284872	0	0	1.17036339340958e-09	2.45968127877073e-07	2.06895870560951e-07	1.95689196303319e-16	4.2953109907679e-05	0	0	3.9515833760802e-09	2.55416614948839e-08	8.38193654463886e-08	1.86412013855374e-21	7.99184330659404e-06	0	0	1.62821512990988e-14	7.97546570042146e-07	5.38133665441734e-06	2.28243415315138e-16	7.73243607855952e-05
rs4613763	0	0	1.16213507246898e-09	9.92923752200749e-07	3.45472210353599e-07	0.0400256576055057	7.13819013665487e-07	0	0	0.000277842720182973	0.00730093030896385	0.00991054775456069	0.0269983683608229	0.00940442944797342	0	0	1.3393407616846e-14	2.66708303896032e-06	7.44380315281083e-06	0.0386734846217541	1.06451861167195e-06
rs10512734	0	0	1.16787926652125e-09	2.47381744208803e-07	2.06510760425556e-07	1.94253522670625e-16	4.2367201015181e-05	0	0	3.83680750219742e-09	2.49953716431344e-08	8.1406085895357e-08	1.80051852397971e-21	7.6701483219117e-06	0	0	1.623767112056e-14	8.01640405787572e-07	5.36804022278811e-06	2.2643056321049e-16	7.62230345223721e-05
rs10512735	0	0	1.15836607734261e-09	9.86524400866744e-07	3.4464134370503e-07	0.0403522667367993	7.11689961551324e-07	0	0	0.000287297408729409	0.00752512292722838	0.0102564101263198	0.0282364726052134	0.00972699393255402	0	0	1.34076656937089e-14	2.66134595392013e-06	7.457993488251e-06	0.0391575606041394	1.06593040605455e-06
rs6897633	0	0	1.31188426135397e-09	1.12457011404148e-06	3.89652950903037e-07	0.0446596553255666	8.05583771410634e-07	0	0	0.000118550640132836	0.003125466211528	0.00422501715658672	0.0113862411325601	0.00401163135329984	0	0	1.34868371087317e-14	2.69455645749757e-06	7.48927612229483e-06	0.0384919850455707	1.07165740140994e-06
rs16869930	0	0	1.19365606822405e-09	2.41377125710606e-07	2.10740080697471e-07	2.04781032399758e-16	4.63755115194851e-05	0	0	4.14468655309751e-09	2.57767691613496e-08	8.78014624389215e-08	2.00612891893479e-21	8.87366688688203e-06	0	0	1.66166050485346e-14	7.83150731943132e-07	5.48475853015758e-06	2.38997394568338e-16	8.35376913371528e-05
rs10512736	0	0	1.21346780722692e-09	2.40211796344583e-07	2.14082460802628e-07	2.11158151384547e-16	4.86520875277688e-05	0	0	3.98547623485944e-09	2.4264211596307e-08	8.4367499692188e-08	1.95666485447733e-21	8.80552735817366e-06	0	0	1.68714096991469e-14	7.78401390463684e-07	5.5648246462237e-06	2.46133833019452e-16	8.75296638744531e-05
rs11749040	0	0	1.18583871988858e-09	8.55423829336749e-07	3.58396298879312e-07	0.0583852540986961	7.1682251676843e-07	0	0	0.000347750035459341	0.00771512184533422	0.0126109324103187	0.0483060313897514	0.0115839085895288	0	0	1.41563737956158e-14	2.38009284272578e-06	7.99902757371569e-06	0.0584345791442133	1.10730867512493e-06
rs16869934	0	0	1.31363244659006e-09	2.22537389012794e-07	2.19913160707851e-07	2.47730584475324e-16	8.5221228632558e-05	0	0	4.00949212521873e-09	2.08899968816875e-08	8.05394842488693e-08	2.13329911710973e-21	1.43339279040902e-05	0	0	1.86916336841944e-14	7.38010502039227e-07	5.85021595247871e-06	2.95524419321666e-16	0.000156910445007985
rs56131636	0	0	1.324375899137e-09	2.23225409617923e-07	2.18301684567222e-07	2.38472333955946e-16	8.54760400749475e-05	0	0	3.82193532005308e-09	1.98123313054044e-08	7.55912064779428e-08	1.94163098878781e-21	1.35930960255601e-05	0	0	1.89308274022975e-14	7.43683447038263e-07	5.83394992435887e-06	2.85783190449284e-16	0.000158100553267163
rs55904678	0	0	1.3160008272594e-09	2.24361380286955e-07	2.1713385577103e-07	2.35186993649467e-16	8.34314350190544e-05	0	0	3.74849688316737e-09	1.96548160653777e-08	7.42114063867001e-08	1.8900396751767e-21	1.30958180363764e-05	0	0	1.88308258020179e-14	7.48251276133398e-07	5.80882149772852e-06	2.82141424900931e-16	0.000154480471317857
rs56372463	5.07842618897177e-77	1	1.93047009021634e-09	9.18632787163718e-07	3.0878527242484e-07	8.50355078330414e-17	1.09875221970541e-06	3.38585181178811e-77	1	1.33093729894446e-09	1.94785376780109e-08	2.55442539465232e-08	1.6540607530137e-22	4.17442065893725e-08	3.13825263800153e-77	1	1.52068189683879e-14	1.68656622882952e-06	4.54756756196971e-06	5.61585595014819e-17	1.11996830603767e-06
rs56110454	0	0	0.000138961759020053	3.56336144338759e-05	3.79393153315144e-05	6.00244645330434e-14	4.51210838438857e-05	0	0	0.000110898653466691	8.74602542568122e-07	3.6329764697558e-06	1.35149951124526e-19	1.9843232454832e-06	0	0	2.17048200014165e-09	0.000129719994509139	0.00110789259042374	7.86012642180939e-14	9.11950104789414e-05
rs9292769	0	0	1.27734805207286e-09	2.26480236196438e-07	2.14556504654982e-07	2.33552001045904e-16	7.71439257164524e-05	0	0	3.81216348452258e-09	2.07879883760723e-08	7.68326970188752e-08	1.96653865770558e-21	1.26872041836474e-05	0	0	1.82078371193378e-14	7.52429091265448e-07	5.71792004335435e-06	2.79108493983281e-16	0.000142292337546124
rs6880778	0	0	1.52385441135013e-09	2.31946334340638e-07	2.69246473985289e-07	1.22466909409578e-15	4.68756996548213e-05	0	0	1.15555867259488e-08	5.40948507741825e-08	2.44985666184203e-07	2.62013646433996e-20	1.95883661979142e-05	0	0	2.05159578005951e-14	7.27816661288744e-07	6.7771270599126e-06	1.38231630158264e-15	8.16632673647248e-05
rs4957130	0	0	1.29764673302175e-09	2.24456361696351e-07	2.14370912753254e-07	2.29705394236799e-16	8.04262134017898e-05	0	0	3.91509099533532e-09	2.08275022838298e-08	7.76056544482233e-08	1.95529912165915e-21	1.33716478720331e-05	0	0	1.84827584643447e-14	7.45123720138451e-07	5.70851899529337e-06	2.74297503874092e-16	0.000148230850695609
rs11738106	0	0	1.14670081079459e-09	1.01942760728923e-06	3.37363647311879e-07	0.0343202473670177	7.02068480890919e-07	0	0	0.00028440419481635	0.00777610574408688	0.0100398283367396	0.0240155709443501	0.00959549273250625	0	0	1.32726444796359e-14	2.75010890312499e-06	7.30050509255801e-06	0.0333041307193155	1.05151987711462e-06
rs56320741	0	0	8.75013022033583e-10	2.1933616753075e-07	1.62707853175564e-07	5.24073782305501e-17	0.0016014390539999	0	0	1.15043088795835e-09	8.86903067642458e-09	2.56682734899979e-08	1.94399471379812e-22	0.000116026811952971	0	0	1.23405525493946e-14	7.20968847556438e-07	4.29018368806711e-06	6.19659160691125e-17	0.00292254477483942
rs17234657	0	0	1.14337200408372e-09	1.02921601414307e-06	3.35289395058436e-07	0.0327452535060878	6.99320784526861e-07	0	0	0.000283681216437321	0.0078536121598978	0.00998171049031485	0.0229217626825933	0.00956139784238393	0	0	1.32346772990977e-14	2.77663310108268e-06	7.25592696194917e-06	0.031777118267368	1.04744904962606e-06
rs6879283	0	0	1.14889631485657e-09	1.01282946528228e-06	3.38753448441365e-07	0.0354233823233955	7.03893847075506e-07	0	0	0.000285051849262353	0.00772857174309182	0.0100848368596572	0.0247964598252596	0.00962392261120697	0	0	1.32986219034062e-14	2.73242524446742e-06	7.33089180935939e-06	0.0343760664217017	1.05429862442269e-06
rs6883975	0	0	1.13584988372739e-09	1.03491154251291e-06	3.32028919886846e-07	0.031165200441406	6.94034893232099e-07	0	0	0.000291987708690891	0.0081821370927832	0.0102414552235037	0.0226032133867477	0.00983166029756225	0	0	1.32024908040299e-14	2.80365341750838e-06	7.21536210812926e-06	0.0303700293265779	1.04387118624268e-06
rs1025969	0	0	1.32654871437828e-09	2.20873397814674e-07	2.21897798952022e-07	2.50614988455694e-16	8.52617859448566e-05	0	0	4.10605933352185e-09	2.10264192133867e-08	8.24132683704243e-08	2.18859643398307e-21	1.45431461922998e-05	0	0	1.88101665108577e-14	7.29959909441825e-07	5.8826053604235e-06	2.97931778562202e-16	0.000156442422039653
rs1373694	0	0	1.14403740734889e-09	1.02737944069119e-06	3.35692413210804e-07	0.0330397914839791	6.99862633442209e-07	0	0	0.000283743618748629	0.00783676164250565	0.00999009297367066	0.0231195727666162	0.00956534440119782	0	0	1.32418165542451e-14	2.77156055665933e-06	7.26433980574369e-06	0.0320615851848093	1.0482160791215e-06
rs6890268	0	0	1.52152651301817e-09	2.26034692874923e-07	2.68633555876062e-07	1.25505011481899e-15	4.83496844773112e-05	0	0	1.05783825590084e-08	4.83319964887479e-08	2.24100141648235e-07	2.46182649062996e-20	1.85240231656898e-05	0	0	2.06101325174106e-14	7.13612618723232e-07	6.80313052680486e-06	1.42528816383438e-15	8.47472418475811e-05
rs6871591	0	0	1.53594353023366e-09	2.25639607004558e-07	2.71084565121801e-07	1.28221487910002e-15	4.95430577348042e-05	0	0	1.07551703828047e-08	4.85933980495121e-08	2.27766035404992e-07	2.5331417136706e-20	1.91173098784587e-05	0	0	2.07949577447058e-14	7.12007039390137e-07	6.86174961972407e-06	1.45540531510354e-15	8.67953121088548e-05
rs6896243	0	0	1.11871719369146e-09	1.01031287260478e-06	3.27779607972245e-07	0.031671738417421	6.84059504710149e-07	0	0	0.000338686023509824	0.00940703451909819	0.0119069634217135	0.0270523808240234	0.0114122892504415	0	0	1.32556227573526e-14	2.79011349089945e-06	7.26121067713031e-06	0.031462416507859	1.04882824263917e-06
rs55891514	0	0	2.6502177112833e-09	6.20709695616181e-07	5.82806603919165e-07	5.06135004715699e-16	1.30531637685618e-06	0	0	3.98010919700587e-09	2.86696145164942e-08	1.05021937321223e-07	2.14455129418444e-21	1.08026709815822e-07	0	0	4.19736433386431e-14	2.29123589548286e-06	1.72570621452472e-05	6.72050396223874e-16	2.67510954766142e-06
rs10512737	0	0	1.07408157864161e-09	1.21663904258014e-06	2.96551937992239e-07	0.0152307977257584	6.36778791689443e-07	0	0	0.00036163794781835	0.0125984862412774	0.0119806290145159	0.0144682500804466	0.0118148236914903	0	0	1.32190784916194e-14	3.48989066968793e-06	6.82357489498682e-06	0.0157154533842797	1.0141055800732e-06
rs11742570	0	0	1.53649258418736e-09	2.26509445318521e-07	2.71210995050078e-07	1.27788416134511e-15	4.93299904110018e-05	0	0	1.09106534890575e-08	4.9468244690407e-08	2.31083912837731e-07	2.56016767913283e-20	1.93033752168035e-05	0	0	2.07819040619015e-14	7.14047894883495e-07	6.85818888685448e-06	1.4490611252399e-15	8.63369230551801e-05
rs11739261	0	0	1.0769058976702e-09	1.2049639050154e-06	2.98161826452061e-07	0.0159074024350631	6.38910370333529e-07	0	0	0.000362588882046991	0.0124775883785371	0.0120456681321911	0.0151109797861449	0.011854373102044	0	0	1.32538383233367e-14	3.45640090630823e-06	6.86061796593265e-06	0.0164135881740733	1.01750023741033e-06
rs6451493	0	0	1.53379682841206e-09	2.24822364033468e-07	2.70686832238395e-07	1.28348648665658e-15	4.96215566837761e-05	0	0	1.05793057903458e-08	4.76923512862391e-08	2.24026085581909e-07	2.49768268963759e-20	1.88608667217881e-05	0	0	2.0787971829749e-14	7.10182479454718e-07	6.85896674012364e-06	1.45839758283821e-15	8.70252615868896e-05
rs6451494	0	0	1.52359271964499e-09	2.25911475723359e-07	2.68982455200622e-07	1.25931948050572e-15	4.85386779831781e-05	0	0	1.0592747819132e-08	4.83056495113835e-08	2.24391201295641e-07	2.47020100685178e-20	1.85964314992434e-05	0	0	2.06381207200629e-14	7.13223610677251e-07	6.81196638365809e-06	1.43013663666309e-15	8.50785093320016e-05
