analysis	disease_name	compartment	gene	candidate_class	present
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	TREM2	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	TYROBP	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	VAMP3	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	VAMP7	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	VPS26A	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	VPS35	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	AP1S2	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	AP2M1	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	ATP6V0D2	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	ATP6V1B2	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	AXL	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	C1QA	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	C1QB	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	C1QC	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	C3AR1	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	C5AR1	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CALR	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CD274	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CD44	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CD74	state_markers_positive_controls	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CD83	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CD86	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CIITA	state_markers_positive_controls	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CST3	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CSTA	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CSTB	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CTSB	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CTSD	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CTSH	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CTSL	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CTSS	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CTSZ	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	CXorf21	failed_or_crowded_comparators	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	EEA1	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	FCGR2A	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	FCGR2B	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	FCGR3A	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	GPR65	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	GSK3A	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	GSK3B	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HGS	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DMA	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DMB	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DOA	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DOB	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DPA1	state_markers_positive_controls	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DPB1	state_markers_positive_controls	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DRA	state_markers_positive_controls	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	HLA-DRB1	state_markers_positive_controls	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	IFI30	hla_ii_loading_editing	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	IGF2R	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	IRF5	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	ITGAM	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	ITGAX	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LAMP1	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LAMP2	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LAMP3	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LAPTM5	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LGALS1	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LGALS3	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LGALS8	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LGALS9	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LIPA	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	LRP1	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	M6PR	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	MARCO	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	MERTK	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	MIF	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	MRC1	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	MSR1	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	NPC1	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	NPC2	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	PDCD1LG2	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	PTPN2	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	RAB11A	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	RAB5A	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	RAB7A	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	RFX5	state_markers_positive_controls	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SCARB1	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SCARB2	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SH2B3	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SIGLEC1	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SIGLEC10	glycan_checkpoint_surface	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SLC15A4	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SNX10	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SNX5	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	SORT1	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TASL	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TCIRG1	lysosome_endosome_lipid	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TNFAIP3	failed_or_crowded_comparators	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TREM2	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TYROBP	uptake_complement_phagocytosis	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	VAMP3	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	VAMP7	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	VPS26A	trafficking_sorting	True
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	VPS35	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	AP1S2	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	AP2M1	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ATP6V0D2	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ATP6V1B2	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	AXL	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	C1QA	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	C1QB	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	C1QC	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	C3AR1	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	C5AR1	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CALR	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CD274	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CD44	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CD74	state_markers_positive_controls	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CD83	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CD86	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CIITA	state_markers_positive_controls	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CST3	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CSTA	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CSTB	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CTSB	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CTSD	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CTSH	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CTSL	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CTSS	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CTSZ	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	CXorf21	failed_or_crowded_comparators	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	EEA1	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	FCGR2A	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	FCGR2B	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	FCGR3A	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	GPR65	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	GSK3A	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	GSK3B	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HGS	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DMA	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DMB	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DOA	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DOB	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DPA1	state_markers_positive_controls	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DPB1	state_markers_positive_controls	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DRA	state_markers_positive_controls	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	HLA-DRB1	state_markers_positive_controls	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	IFI30	hla_ii_loading_editing	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	IGF2R	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	IRF5	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ITGAM	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ITGAX	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LAMP1	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LAMP2	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LAMP3	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LAPTM5	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LGALS1	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LGALS3	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LGALS8	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LGALS9	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LIPA	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LRP1	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	M6PR	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MARCO	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MERTK	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MIF	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MRC1	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MSR1	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NPC1	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NPC2	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PDCD1LG2	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PTPN2	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB11A	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB5A	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB7A	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RFX5	state_markers_positive_controls	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SCARB1	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SCARB2	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SH2B3	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SIGLEC1	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SIGLEC10	glycan_checkpoint_surface	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SLC15A4	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SNX10	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SNX5	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SORT1	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TASL	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TCIRG1	lysosome_endosome_lipid	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TNFAIP3	failed_or_crowded_comparators	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TREM2	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TYROBP	uptake_complement_phagocytosis	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	VAMP3	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	VAMP7	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	VPS26A	trafficking_sorting	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	VPS35	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	AP1S2	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	AP2M1	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	ATP6V0D2	lysosome_endosome_lipid	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	ATP6V1B2	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	AXL	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QA	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QB	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QC	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C3AR1	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C5AR1	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CALR	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD274	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD44	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD74	state_markers_positive_controls	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD83	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD86	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CIITA	state_markers_positive_controls	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CST3	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CSTA	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CSTB	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSB	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSD	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSH	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSL	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSZ	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CXorf21	failed_or_crowded_comparators	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	EEA1	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	FCGR2A	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	FCGR2B	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	FCGR3A	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	GPR65	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	GSK3A	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	GSK3B	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HGS	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DMA	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DMB	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DOA	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DOB	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DPA1	state_markers_positive_controls	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DPB1	state_markers_positive_controls	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DRA	state_markers_positive_controls	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DRB1	state_markers_positive_controls	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IFI30	hla_ii_loading_editing	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IGF2R	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IRF5	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	ITGAM	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	ITGAX	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP1	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP2	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP3	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAPTM5	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LGALS1	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LGALS3	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LGALS8	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LGALS9	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LIPA	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LRP1	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	M6PR	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MARCO	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MERTK	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MIF	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MRC1	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MSR1	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NPC1	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NPC2	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PDCD1LG2	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RAB11A	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RAB5A	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RAB7A	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	state_markers_positive_controls	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SCARB1	lysosome_endosome_lipid	True
