dataset	therapy_class	therapy	disease	tissue_or_compartment	design	analysis_scope	module	n_responder	n_nonresponder	mean_responder	mean_nonresponder	delta_responder_minus_nonresponder	hedges_g	welch_t	p	auc_responder_high	confounders	generic_adjusted_delta	generic_adjusted_p	generic_adjusted_hedges_g	generic_adjustment_covariates	module_generic_max_abs_r	fdr	min_group_n	non_generic_module	generic_independent	effect_claim_allowed	kill_reason
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq; good vs none	compartment=PBMC;drug=etanercept	complement_phagocytosis	11	23	-0.21523716479797309	0.2292000863391954	-0.4444372511371685	-0.533905198505957	-1.5815765346749204	0.12738420510820184	0.37154150197628455	drug, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.28333807642844844	0.24304536277780237	-0.4307367251886036	inflammatory_nfkb,ifn_apc	0.6227518750326726	0.8751887252811819	11	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq; good vs none	compartment=PBMC;drug=etanercept	hif_nampt_metabolic	11	23	0.03332758822712573	-0.008271265024019368	0.0415988532511451	0.06583805033554509	0.15988141127460023	0.8751887252811819	0.5296442687747036	drug, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.003363788677991562	0.9772531499779934	-0.0103164562332816	inflammatory_nfkb,ifn_apc	0.8564666868914032	0.8751887252811819	11	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq; good vs none	compartment=PBMC;drug=etanercept	inflammatory_nfkb	11	23	0.056695688018191207	-0.008606360777134038	0.06530204879532525	0.09088723333664585	0.2324003861764244	0.8191615683086323	0.49407114624505927	drug, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.08864576286013659	0.7566948036366354	0.12417045319606415	ifn_apc	0.10497450364112151	0.8751887252811819	11	False	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	ifn_apc	20	41	0.15477639784564357	0.03341984857298255	0.12135654927266101	0.15112263615367397	0.6530983134778706	0.5164173132600419	0.5536585365853658	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.12251168839606383	0.5194331727223589	0.15434460968171362	inflammatory_nfkb	0.150842805908938	0.5820123932375234	20	False	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	hla_ii_apc	20	41	0.24846510155226142	0.03459809295011205	0.21386700860214938	0.2403231638400588	1.0182965633539747	0.31318088844628983	0.5634146341463414	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.09580054489104901	0.38143791715124026	0.22651660606662757	inflammatory_nfkb,ifn_apc	0.879697975485606	0.5820123932375234	20	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	lysosomal_apc	20	41	-0.10027047479385287	0.13138669811584686	-0.23165717290969973	-0.4323367486958443	-1.5872991215737737	0.12102720266410198	0.3573170731707317	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.22449851892216277	0.08911416147144237	-0.4654267870862675	inflammatory_nfkb,ifn_apc	0.4252121304601058	0.544622411988459	20	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	mif_cd74_receptor_state	20	41	0.15535240994448415	0.03292221823976141	0.12243019170472275	0.19162188978048614	0.788909660109739	0.4339349349881386	0.5597560975609757	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.046122104638160445	0.6177766656598436	0.12505838326656205	inflammatory_nfkb,ifn_apc	0.8111593661956181	0.5820123932375234	20	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	mixscale_validated_ifng_readout	20	41	0.1635875948444868	0.047256005755458824	0.11633158908902796	0.1599896764077874	0.7384565589087851	0.463165215604067	0.5951219512195123	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.014800635775482181	0.8154866385470695	0.06630934804589833	inflammatory_nfkb,ifn_apc	0.9462402215434604	0.5820123932375234	20	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	lipid_loader_repair	20	41	-0.08188456254270189	0.03636036050062753	-0.11824492304332943	-0.318597531106871	-1.236288462874966	0.22315632339194308	0.43414634146341463	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.09779285338673274	0.21849174689111803	-0.2934187944423969	inflammatory_nfkb,ifn_apc	0.2890220161498134	0.5820123932375234	20	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	complement_phagocytosis	20	41	-0.18595925872585783	0.13482056967834402	-0.3207798284042018	-0.5520960836215241	-2.4765709870652413	0.01620312651842271	0.31097560975609756	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.35839051727736315	0.002477396290816493	-0.75330566688025	inflammatory_nfkb,ifn_apc	0.4716515475197424	0.14582813866580438	20	True	True	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	hif_nampt_metabolic	20	41	0.07392584414610334	-0.06062965129951509	0.13455549544561843	0.1974627731746437	0.6554748732860944	0.5173443495444652	0.5231707317073171	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.16196900648543977	0.150212249638581	0.41579266839727175	inflammatory_nfkb,ifn_apc	0.7863148246069216	0.5820123932375234	20	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD14_monocyte;drug_scope=all_anti_tnf	inflammatory_nfkb	20	41	-0.014091657949542837	-0.006299409027799092	-0.0077922489217437454	-0.009510959744672458	-0.03378411374662487	0.9732481396198952	0.4926829268292683	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.026419164574751092	0.9101777855430035	-0.03262330701831842	ifn_apc	0.150842805908938	0.9732481396198952	20	False	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	ifn_apc	21	41	0.14714747641184828	-0.08891819333381215	0.23606566974566043	0.32443021210462375	1.2747529873095433	0.2089209849491172	0.6074332171893148	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.2024376009943959	0.2535354881866392	0.30596457631359414	inflammatory_nfkb	0.4188049103057853	0.6267629548473517	21	False	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	hla_ii_apc	21	41	0.07338826184742993	-0.09596073647218446	0.1693489983196144	0.17854243378744203	0.7464034823765799	0.4587287890478708	0.5563298490127758	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.07745681811227048	0.49316765992716477	-0.16374895672840772	inflammatory_nfkb,ifn_apc	0.8304872902847468	0.7075503642774036	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	lysosomal_apc	21	41	-0.010866332015779615	-0.031665268079758294	0.02079893606397868	0.036270321538780695	0.1402896019073838	0.8890826980669156	0.5389082462253193	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.11895005882889584	0.17624080196351427	-0.3465255952476848	inflammatory_nfkb,ifn_apc	0.7754454337372592	0.8890826980669156	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	mif_cd74_receptor_state	21	41	0.08707780910330472	-0.07938720094366182	0.16646501004696654	0.22828102407391973	0.9366955262520705	0.35336709751231166	0.5516840882694541	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.003726622970303148	0.9665616182170783	0.009517929293406396	inflammatory_nfkb,ifn_apc	0.7292563327303276	0.7075503642774036	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	mixscale_validated_ifng_readout	21	41	0.1581245705158722	-0.0412278357807423	0.1993524062966145	0.4381042511455224	1.7890233773921136	0.07967395794832749	0.6469221835075494	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0935302886710015	0.17861026447001124	0.35357853759960467	inflammatory_nfkb,ifn_apc	0.7397394073652664	0.6267629548473517	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	lipid_loader_repair	21	41	0.02620517473591033	-0.05859341358295028	0.08479858831886061	0.18694148455704204	0.7260122396975573	0.4717002428516024	0.5888501742160279	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.008076031518471125	0.9095272385869717	-0.02722988008105079	inflammatory_nfkb,ifn_apc	0.6675638352563109	0.7075503642774036	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	complement_phagocytosis	21	41	0.036684927219895684	-0.04107559798087208	0.07776052520076776	0.08341710969578847	0.341284250954523	0.7343139467228441	0.5400696864111498	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.1634722924822852	0.18451219192462978	-0.3512289077876037	inflammatory_nfkb,ifn_apc	0.8278401523319183	0.8261031900631997	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	hif_nampt_metabolic	21	41	0.11524375149172693	-0.09704321666919495	0.21228696816092188	0.3789451734925079	1.301731052062267	0.20238234213387185	0.5679442508710801	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.15632740150475266	0.07879532376859634	0.46570358009553536	inflammatory_nfkb,ifn_apc	0.7959081045581272	0.6267629548473517	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=CD4_T_cell;drug_scope=all_anti_tnf	inflammatory_nfkb	21	41	0.002242704285071637	-0.07146736231977092	0.07371006660484256	0.10915237106484797	0.4039137609681799	0.6885201722068868	0.5296167247386759	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.01704716511306135	0.9213370714881426	-0.027762764026841764	ifn_apc	0.4188049103057853	0.8261031900631997	21	False	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	ifn_apc	21	41	0.12301191839007392	0.04970053750310892	0.073311380886965	0.09490037461095993	0.39025472170705733	0.6979783330059315	0.5470383275261324	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.07505083117164757	0.6936096684057376	0.09758300076530257	inflammatory_nfkb	0.09322805242018199	0.9655383490934326	21	False	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	hla_ii_apc	21	41	0.07974975701313848	0.07053892345298125	0.009210833560157228	0.010932946192509958	0.04343802075732737	0.9655383490934326	0.4982578397212543	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.057555088227744036	0.6621384532260877	-0.11483564823849164	inflammatory_nfkb,ifn_apc	0.7941415280490588	0.9655383490934326	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	lysosomal_apc	21	41	-0.1071222186416527	0.10451546136291968	-0.2116376800045724	-0.28931843810033325	-1.1582757459914348	0.25254728935852705	0.41811846689895465	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.24058306082178332	0.11738467610714902	-0.37759313360531394	inflammatory_nfkb,ifn_apc	0.46087303950142466	0.9655383490934326	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	mif_cd74_receptor_state	21	41	0.042136606676944396	0.07193309237099321	-0.029796485694048816	-0.04721536271841158	-0.1822786795890347	0.856220380061478	0.49128919860627174	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.07598422460945978	0.45474779446811764	-0.19824865066677386	inflammatory_nfkb,ifn_apc	0.7905788714673813	0.9655383490934326	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	mixscale_validated_ifng_readout	21	41	0.1400538374624584	0.04312968098080789	0.09692415648165051	0.18733637430681313	0.8406838820703169	0.4038935105945613	0.5725900116144018	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.05956345512278176	0.4246220298219331	0.21767558860048264	inflammatory_nfkb,ifn_apc	0.8259740037957337	0.9655383490934326	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	lipid_loader_repair	21	41	-0.026242806055428655	0.030756928819404658	-0.05699973487483331	-0.12990020288050838	-0.5331717414176561	0.5962484826718943	0.49593495934959353	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.06726998002673394	0.5013364009600132	-0.16028974382646036	inflammatory_nfkb,ifn_apc	0.27598017902765587	0.9655383490934326	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	complement_phagocytosis	21	41	-0.13145757559682295	0.11588174968812617	-0.24733932528494912	-0.33014441080689766	-1.372609457969921	0.1757410269447556	0.4076655052264808	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.28730757665737905	0.061578273617909005	-0.4874428825785023	inflammatory_nfkb,ifn_apc	0.592725350773198	0.9655383490934326	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	hif_nampt_metabolic	21	41	-0.07813125254576579	-0.006938522255478805	-0.07119273029028698	-0.13166288016964156	-0.4715813513372718	0.6401360613178196	0.46457607433217185	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.06145108838890896	0.4648483043578267	-0.18370524816556136	inflammatory_nfkb,ifn_apc	0.7846707590754511	0.9655383490934326	21	True	False	False	not_corrected_significant
GSE138746	anti-TNF	adalimumab/etanercept	rheumatoid arthritis	sorted PBMC/CD14/CD4	baseline sorted RNA-seq pooled anti-TNF; good vs none	compartment=PBMC;drug_scope=all_anti_tnf	inflammatory_nfkb	21	41	-0.03356062143789787	-0.016922266644567648	-0.016638354793330222	-0.02412838308064377	-0.09160020983933119	0.9274608129436074	0.5063879210220673	drug mix, compartment, response-class encoding, baseline disease activity; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.02273320425750542	0.9016458383174999	-0.03311315601992413	ifn_apc	0.09322805242018199	0.9655383490934326	21	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	ifn_apc	5	6	0.013041590459586416	-0.06999954100244017	0.08304113146202659	0.33994154876426763	0.5657674701544986	0.597307928050163	0.4666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.08219492083869853	0.44934031123621165	0.4300316298972887	inflammatory_nfkb	0.6107361667344404	0.9925556991589463	5	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	hla_ii_apc	5	6	0.024884745949837465	-0.10332249068975748	0.12820723663959493	0.33307297914947437	0.5616852435174896	0.5972937571698643	0.5	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0014515895596666772	0.9799961419272833	0.015415341067213916	inflammatory_nfkb,ifn_apc	0.9708036195797193	0.9925556991589463	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	lysosomal_apc	5	6	-0.026592827074560243	-0.00486367281648722	-0.021729154258073022	-0.27041828084006	-0.4679030858026626	0.6550010008088971	0.33333333333333337	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.031313263244386005	0.22505105368569706	-0.6872092122188004	inflammatory_nfkb,ifn_apc	0.7474552995090578	0.9925556991589463	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	mif_cd74_receptor_state	5	6	0.02642760078231779	-0.10422242706738488	0.13065002784970267	0.30308520451418297	0.5082165360798316	0.6327493727553384	0.5	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.005001735133065665	0.9398354900416531	-0.046977894072559714	inflammatory_nfkb,ifn_apc	0.9686091962088829	0.9925556991589463	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	mixscale_validated_ifng_readout	5	6	-0.018899176587401197	-0.03426061512530498	0.015361438537903786	0.07647757931965704	0.12816509386922179	0.9029966397831385	0.39999999999999997	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.04708185519296783	0.08253226102964482	-1.0444944107033318	inflammatory_nfkb,ifn_apc	0.9634149484563309	0.9925556991589463	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	lipid_loader_repair	5	6	-0.008505178885449818	-0.010966713986307665	0.002461535100857847	0.058962967487104626	0.10091510712876878	0.92290832035594	0.43333333333333335	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.006354946735512287	0.7135963350198314	-0.21801830112046197	inflammatory_nfkb,ifn_apc	0.7041946827444213	0.9925556991589463	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	complement_phagocytosis	5	6	0.010553931659967658	-0.025186867566370463	0.03574079922633812	0.6675110511146032	1.1050297045719104	0.32437345108354526	0.6666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.03090379516282677	0.3749714620422635	0.5843004479007102	inflammatory_nfkb,ifn_apc	0.12154119548452806	0.9925556991589463	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	hif_nampt_metabolic	5	6	-0.006255138709291499	-0.01861132111587293	0.01235618240658143	0.09006658800332024	0.15076865958785013	0.8860857242381855	0.5	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.005335966999880964	0.7587769932845521	-0.18172971150483663	inflammatory_nfkb,ifn_apc	0.9303915107683576	0.9925556991589463	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=b_plasma_like	inflammatory_nfkb	5	6	-0.005937579715962499	-0.006539037465576985	0.0006014577496144865	0.00555682746043031	0.009674013283345871	0.9925556991589463	0.4666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.021413973022687303	0.6394648193521445	-0.2527277322835277	ifn_apc	0.6107361667344404	0.9925556991589463	5	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	ifn_apc	5	6	-0.028394319578837656	-0.034009578895873215	0.0056152593170355584	0.031703807481276894	0.05443158055379063	0.9583156033968296	0.43333333333333335	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.004295417781243414	0.9673173913055683	-0.025068013915714945	inflammatory_nfkb	0.2533268257176289	0.9583156033968296	5	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	hla_ii_apc	5	6	-0.055359514665482425	0.016418118911349575	-0.071777633576832	-0.33270146080084306	-0.585122728532383	0.5758021577309352	0.43333333333333335	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.08747733747359056	0.06892945885155632	-1.1021517950664532	inflammatory_nfkb,ifn_apc	0.8795010942490536	0.9409592736240048	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	lysosomal_apc	5	6	0.0350705014045178	-0.019837144558826833	0.05490764596334463	0.616793901249252	1.0596558068622348	0.32890458549606366	0.7000000000000001	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0431525955776365	0.3440647495228852	0.622398803850247	inflammatory_nfkb,ifn_apc	0.5856641395800388	0.9409592736240048	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	mif_cd74_receptor_state	5	6	-0.04529470970556718	0.013107593592285194	-0.05840230329785237	-0.23450866967583503	-0.4164652987496173	0.688117545993722	0.4	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.08607674799742096	0.15043113632533678	-0.8394206763324348	inflammatory_nfkb,ifn_apc	0.8021230059961079	0.9409592736240048	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	mixscale_validated_ifng_readout	5	6	0.004236646929920968	-0.03352946276769275	0.03776610969761372	0.2797942990988999	0.46952894608582046	0.6581719214543649	0.6	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.02914578275307258	0.30899617745232316	0.6664088490482762	inflammatory_nfkb,ifn_apc	0.9263506673812052	0.9409592736240048	5	True	False	False	not_corrected_significant
