analysis_window	n_requested	event_probability_before_censoring	effect_pattern	early_hazard_ratio_per_latent_sd	late_hazard_ratio_per_latent_sd	censoring_mechanism	dropout_target	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_significant_probability	maximum_seed_significant_probability	positive_call_probability	negative_call_probability	median_score_z_across_seeds	median_one_step_log_hr_across_seeds	median_usable_n_across_seeds	median_observed_events_across_seeds	median_assigned_dropout_across_seeds	median_observed_pre_event_dropout_across_seeds
late_landmark_diagnostic	320	0.3	null	1.0	1.0	administrative_only	0.0	1500	1500	1.0	75	0.05	0.040074440990789065	0.062224546657374286	0.04	0.06	0.028	0.022	0.028562305451802238	0.004757084630069223	241.0	39.0	0.0	0.0
late_landmark_diagnostic	320	0.3	null	1.0	1.0	event_risk_dependent	0.25	1500	1500	1.0	73	0.048666666666666664	0.03888362661591451	0.06075550618083598	0.044	0.056	0.02666666666666667	0.022	-0.006888032646405476	-0.0015066120579147026	217.0	24.0	0.07042253521126761	0.07042253521126761
late_landmark_diagnostic	320	0.3	null	1.0	1.0	independent	0.25	1500	1500	1.0	69	0.046	0.03650872245690122	0.05781070063702358	0.034	0.06	0.018666666666666668	0.027333333333333334	0.06802387591461054	0.013954273657988047	213.0	32.0	0.14814814814814814	0.13688937710002586
late_landmark_diagnostic	320	0.3	null	1.0	1.0	joint_score_event_risk	0.25	1500	1500	1.0	477	0.318	0.2949232230438156	0.34200658973833054	0.312	0.326	0.0	0.318	-1.5031900066614092	-0.32401962424757547	213.0	25.0	0.09592500345925004	0.09592500345925004
late_landmark_diagnostic	320	0.3	null	1.0	1.0	score_dependent	0.25	1500	1500	1.0	87	0.058	0.047261512311441406	0.07099660444519904	0.048	0.064	0.028	0.03	0.022136872270179058	0.0046027773614768265	212.5	31.0	0.14798206278026907	0.13333333333333333
late_landmark_diagnostic	320	0.3	proportional	1.7	1.7	administrative_only	0.0	1500	1500	1.0	891	0.594	0.568938634830387	0.6185811321942188	0.59	0.596	0.594	0.0	2.1930073087675828	0.3950075082616131	239.0	37.0	0.0	0.0
late_landmark_diagnostic	320	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	1500	1499	0.9993333333333333	658	0.43866666666666665	0.41374300697302724	0.4639036698619816	0.414	0.454	0.43866666666666665	0.0	1.7976984447048128	0.4130758353455418	216.0	23.0	0.06976744186046512	0.06976744186046512
late_landmark_diagnostic	320	0.3	proportional	1.7	1.7	independent	0.25	1500	1500	1.0	733	0.4886666666666667	0.4634314047282225	0.5139598290347684	0.466	0.508	0.4886666666666667	0.0	1.9410458729572706	0.38996168928291536	210.0	31.0	0.1497584541062802	0.13743479042993345
late_landmark_diagnostic	320	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	1500	1.0	94	0.06266666666666666	0.05148363681474642	0.07608397192183898	0.058	0.068	0.052	0.010666666666666666	0.3502542926766179	0.07750134659063149	214.0	24.0	0.0821256038647343	0.0821256038647343
late_landmark_diagnostic	320	0.3	proportional	1.7	1.7	score_dependent	0.25	1500	1500	1.0	630	0.42	0.3952583911733363	0.44515031774189273	0.402	0.456	0.42	0.0	1.6960848674223883	0.36185453557476294	213.0	28.0	0.13004484304932734	0.11422048271363339
whole_followup	120	0.15	crossing	2.0	0.5	administrative_only	0.0	1500	1462	0.9746666666666667	107	0.07133333333333333	0.05937394629575595	0.08548271897501297	0.062	0.084	0.052	0.019333333333333334	0.22037100977438426	0.0565251212898505	108.0	16.0	0.0	0.0
whole_followup	120	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	1500	38	0.025333333333333333	3	0.002	0.0006804084719908739	0.005863804525309888	0.002	0.002	0.0006666666666666666	0.0013333333333333333	-0.500910761577288	-0.18316368472839348	108.0	4.0	0.24770642201834864	0.24770642201834864
whole_followup	120	0.15	crossing	2.0	0.5	independent	0.25	1500	1381	0.9206666666666666	119	0.07933333333333334	0.06670646762987423	0.09410932674937181	0.068	0.086	0.06133333333333333	0.018	0.3939711202940448	0.1155555293494244	108.0	14.0	0.25	0.22684391080617494
whole_followup	120	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	261	0.174	141	0.094	0.08025125726886444	0.10982294047592293	0.074	0.114	0.0	0.094	-2.044256274593401	-0.6750290861880486	108.0	7.0	0.24778761061946902	0.24778761061946902
whole_followup	120	0.15	crossing	2.0	0.5	score_dependent	0.25	1500	1381	0.9206666666666666	100	0.06666666666666667	0.05511785167024167	0.0804293216205823	0.058	0.072	0.05266666666666667	0.014	0.2953799588918496	0.08627812001762183	108.0	14.0	0.25	0.21904761904761905
whole_followup	120	0.15	early_only	2.2	1.0	administrative_only	0.0	1500	1465	0.9766666666666667	371	0.24733333333333332	0.22616251452109296	0.26979499113617206	0.216	0.272	0.24666666666666667	0.0006666666666666666	1.324230028474802	0.36305089634185056	108.0	16.0	0.0	0.0
whole_followup	120	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	1500	39	0.026	8	0.005333333333333333	0.0027049287623018017	0.010488921363531084	0.002	0.008	0.004666666666666667	0.0006666666666666666	1.0172093369458375	0.3646818201999023	108.0	4.0	0.25	0.25
whole_followup	120	0.15	early_only	2.2	1.0	independent	0.25	1500	1397	0.9313333333333333	385	0.25666666666666665	0.23520333235157254	0.27937315726558243	0.25	0.268	0.25533333333333336	0.0013333333333333333	1.3300079756307825	0.3951337879923496	108.0	14.0	0.2488938053097345	0.22641509433962265
whole_followup	120	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	110	0.07333333333333333	23	0.015333333333333332	0.0102389148786146	0.022903846632814653	0.012	0.022	0.0	0.015333333333333332	-1.285051198920128	-0.4256771688973209	108.0	6.0	0.2511261261261261	0.2511261261261261
whole_followup	120	0.15	early_only	2.2	1.0	score_dependent	0.25	1500	1365	0.91	337	0.22466666666666665	0.20426418360703744	0.2464757895762091	0.192	0.248	0.22333333333333333	0.0013333333333333333	1.2672465880527142	0.3858758715297912	108.0	14.0	0.25	0.21495327102803738
whole_followup	120	0.15	late_only	1.0	2.2	administrative_only	0.0	1500	1463	0.9753333333333334	348	0.232	0.2113396370242471	0.25402953784177024	0.232	0.232	0.23066666666666666	0.0013333333333333333	1.250157016574885	0.3542117844078701	108.0	16.0	0.0	0.0
whole_followup	120	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	1500	53	0.035333333333333335	9	0.006	0.0031598175797059123	0.011363959971833398	0.006	0.006	0.006	0.0	1.1588122426942082	0.3743708185722976	108.0	4.0	0.25	0.25
whole_followup	120	0.15	late_only	1.0	2.2	independent	0.25	1500	1392	0.928	257	0.17133333333333334	0.1531104031803001	0.19123537594643256	0.168	0.174	0.16866666666666666	0.0026666666666666666	1.0384080522284225	0.30451308709901515	108.0	14.0	0.25	0.22832080200501254
whole_followup	120	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	253	0.16866666666666666	33	0.022	0.01570756221797206	0.030734473550521446	0.02	0.024	0.0	0.022	-0.8129479974267845	-0.2766309630368504	108.0	7.0	0.25	0.25
whole_followup	120	0.15	late_only	1.0	2.2	score_dependent	0.25	1500	1257	0.838	164	0.10933333333333334	0.09452793568258562	0.12613459285344952	0.098	0.13	0.106	0.0033333333333333335	0.7642338738521014	0.2344041828541184	108.0	13.0	0.25	0.22325762829403606
whole_followup	120	0.15	null	1.0	1.0	administrative_only	0.0	1500	1457	0.9713333333333334	77	0.051333333333333335	0.041267385200304804	0.06369145729927139	0.048	0.056	0.02266666666666667	0.028666666666666667	0.014915686007724258	0.004290346910439113	108.0	16.0	0.0	0.0
whole_followup	120	0.15	null	1.0	1.0	event_risk_dependent	0.25	1500	65	0.043333333333333335	2	0.0013333333333333333	0.00036572427558412626	0.0048485612960102115	0.0	0.004	0.0	0.0013333333333333333	-0.06564362533713702	-0.02235219379572211	108.0	4.0	0.24761904761904763	0.24761904761904763
whole_followup	120	0.15	null	1.0	1.0	independent	0.25	1500	1378	0.9186666666666666	65	0.043333333333333335	0.03414340356776986	0.054856309823329244	0.04	0.048	0.025333333333333333	0.018	-0.0205657710032758	-0.0057980597634313185	108.0	14.0	0.24761904761904763	0.22641509433962265
whole_followup	120	0.15	null	1.0	1.0	joint_score_event_risk	0.25	1500	455	0.30333333333333334	151	0.10066666666666667	0.0864453274698467	0.11692814453200492	0.072	0.116	0.0	0.10066666666666667	-1.5560462163975064	-0.5064817201937664	108.0	8.0	0.25225225225225223	0.25225225225225223
whole_followup	120	0.15	null	1.0	1.0	score_dependent	0.25	1500	1367	0.9113333333333333	80	0.05333333333333334	0.04306062753158088	0.0658879972451146	0.046	0.06	0.025333333333333333	0.028	0.03830295731235868	0.0105129420848769	108.0	14.0	0.25	0.22727272727272727
whole_followup	120	0.15	proportional	1.7	1.7	administrative_only	0.0	1500	1459	0.9726666666666667	443	0.29533333333333334	0.27279361909266053	0.3189186612154671	0.26	0.332	0.2926666666666667	0.0026666666666666666	1.473467814501286	0.4102184096005414	108.0	16.0	0.0	0.0
whole_followup	120	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	1500	50	0.03333333333333333	8	0.005333333333333333	0.0027049287623018017	0.010488921363531084	0.004	0.006	0.005333333333333333	0.0	1.1880161980657182	0.3930430192845944	108.0	4.0	0.25	0.25
whole_followup	120	0.15	proportional	1.7	1.7	independent	0.25	1500	1375	0.9166666666666666	380	0.25333333333333335	0.2319729333194002	0.2759539191692227	0.228	0.28	0.25266666666666665	0.0006666666666666666	1.3786160568375565	0.40540743465623763	108.0	14.0	0.25	0.2289646133682831
whole_followup	120	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	124	0.08266666666666667	13	0.008666666666666666	0.005071820780159603	0.014771666474205405	0.008	0.01	0.0006666666666666666	0.008	-0.7964083241888399	-0.256819953192347	108.0	6.0	0.25229435042519155	0.25229435042519155
whole_followup	120	0.15	proportional	1.7	1.7	score_dependent	0.25	1500	1327	0.8846666666666667	319	0.21266666666666667	0.192706402374298	0.23409487714623292	0.194	0.23	0.212	0.0006666666666666666	1.3079357960213571	0.39921462365212973	108.0	13.0	0.24770642201834864	0.21621621621621623
whole_followup	120	0.3	crossing	2.0	0.5	administrative_only	0.0	1500	1500	1.0	126	0.084	0.07100286623041224	0.09912242012877878	0.07	0.096	0.07066666666666667	0.013333333333333334	0.33205755147333316	0.06558659172496431	108.0	32.0	0.0	0.0
whole_followup	120	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	1500	1342	0.8946666666666667	137	0.09133333333333334	0.07777978093486398	0.1069747071070977	0.076	0.114	0.014666666666666666	0.07666666666666666	-0.418228845806592	-0.11619125431160811	108.0	14.0	0.25	0.25
whole_followup	120	0.3	crossing	2.0	0.5	independent	0.25	1500	1500	1.0	159	0.106	0.09141539039239177	0.12259750101511124	0.088	0.116	0.09666666666666666	0.009333333333333334	0.5566563565844448	0.1171695229838993	108.0	29.0	0.25	0.20737718850926398
whole_followup	120	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1454	0.9693333333333334	768	0.512	0.4867059190821704	0.5372327745805453	0.498	0.534	0.0	0.512	-2.0213353345468175	-0.5703158535683754	108.0	16.0	0.24770642201834864	0.24770642201834864
whole_followup	120	0.3	crossing	2.0	0.5	score_dependent	0.25	1500	1500	1.0	126	0.084	0.07100286623041224	0.09912242012877878	0.076	0.094	0.068	0.016	0.415223412370965	0.08788489321355651	108.0	30.0	0.24774701631890883	0.18691588785046728
whole_followup	120	0.3	early_only	2.2	1.0	administrative_only	0.0	1500	1500	1.0	694	0.46266666666666667	0.43756170537926614	0.48796235878117405	0.436	0.478	0.46266666666666667	0.0	1.884096943407163	0.37071758716498127	108.0	32.5	0.0	0.0
whole_followup	120	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	1500	1319	0.8793333333333333	210	0.14	0.12335829915654574	0.15848089096198495	0.136	0.146	0.13866666666666666	0.0013333333333333333	0.9420454462397867	0.28228648496036157	108.0	14.0	0.24770642201834864	0.24770642201834864
whole_followup	120	0.3	early_only	2.2	1.0	independent	0.25	1500	1500	1.0	679	0.45266666666666666	0.42763008765960575	0.47794506511523804	0.43	0.47	0.45266666666666666	0.0	1.8261163520062191	0.38790967913025787	108.0	29.0	0.25	0.20379359942466738
whole_followup	120	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	1409	0.9393333333333334	137	0.09133333333333334	0.07777978093486398	0.1069747071070977	0.088	0.096	0.0013333333333333333	0.09	-0.7112374513994629	-0.20895167030673928	108.0	16.0	0.24766273481869813	0.24766273481869813
whole_followup	120	0.3	early_only	2.2	1.0	score_dependent	0.25	1500	1500	1.0	669	0.446	0.4210146833531664	0.4712611951646132	0.414	0.474	0.446	0.0	1.7752299073173556	0.38198287807036063	108.0	29.0	0.25	0.1792452830188679
whole_followup	120	0.3	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	484	0.32266666666666666	0.2994873987978677	0.34675190596422334	0.306	0.334	0.32266666666666666	0.0	1.5512844560576002	0.30889736321353156	108.0	32.0	0.0	0.0
whole_followup	120	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	1500	1379	0.9193333333333333	448	0.2986666666666667	0.276043801518458	0.3223181159182018	0.284	0.32	0.298	0.0006666666666666666	1.5584935523785708	0.44353477233567734	108.0	15.0	0.25	0.25
whole_followup	120	0.3	late_only	1.0	2.2	independent	0.25	1500	1500	1.0	397	0.26466666666666666	0.24296309824402576	0.2875725204816063	0.254	0.274	0.264	0.0006666666666666666	1.3519177062596415	0.28455122980029735	108.0	29.0	0.25225225225225223	0.21428571428571427
whole_followup	120	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	1467	0.978	104	0.06933333333333333	0.057547868080283275	0.0833190149133664	0.064	0.074	0.007333333333333333	0.062	-0.5016566226241715	-0.1440992604251406	108.0	17.0	0.25	0.25
whole_followup	120	0.3	late_only	1.0	2.2	score_dependent	0.25	1500	1500	1.0	302	0.20133333333333334	0.18181498521786943	0.2223775280656523	0.186	0.232	0.2	0.0013333333333333333	1.143270272222744	0.25047943523871197	108.0	26.0	0.25	0.1981981981981982
whole_followup	120	0.3	null	1.0	1.0	administrative_only	0.0	1500	1500	1.0	70	0.04666666666666667	0.03710158016621855	0.05854777035341267	0.038	0.052	0.023333333333333334	0.023333333333333334	0.06301495524678309	0.010942244204671332	108.0	32.0	0.0	0.0
whole_followup	120	0.3	null	1.0	1.0	event_risk_dependent	0.25	1500	1331	0.8873333333333333	73	0.048666666666666664	0.03888362661591451	0.06075550618083598	0.028	0.066	0.02266666666666667	0.026	0.04296517452978833	0.012663919947927704	108.0	14.0	0.25	0.25
whole_followup	120	0.3	null	1.0	1.0	independent	0.25	1500	1500	1.0	84	0.056	0.04545839056668995	0.06880994391283121	0.04	0.066	0.024666666666666667	0.03133333333333333	-0.054886052749276354	-0.01181578594567538	108.0	29.0	0.25	0.20754716981132076
whole_followup	120	0.3	null	1.0	1.0	joint_score_event_risk	0.25	1500	1485	0.99	532	0.3546666666666667	0.3308554503409969	0.37922037085500254	0.34	0.382	0.0	0.3546666666666667	-1.6385825987024663	-0.43136518865062434	108.0	18.0	0.24770642201834864	0.24770642201834864
whole_followup	120	0.3	null	1.0	1.0	score_dependent	0.25	1500	1500	1.0	79	0.05266666666666667	0.042462382108623964	0.06515631524236508	0.048	0.056	0.025333333333333333	0.027333333333333334	0.06269706419879474	0.012893749928210189	108.0	29.0	0.25	0.2018348623853211
whole_followup	120	0.3	proportional	1.7	1.7	administrative_only	0.0	1500	1500	1.0	771	0.514	0.4887034325483358	0.5392250433914992	0.492	0.548	0.5133333333333333	0.0006666666666666666	1.9618247663150683	0.3916100733492168	108.0	32.0	0.0	0.0
whole_followup	120	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	1500	1355	0.9033333333333333	420	0.28	0.2578619957096014	0.30326195380727855	0.256	0.306	0.28	0.0	1.4412723675413033	0.4247506808715348	108.0	14.0	0.2523364485981308	0.2523364485981308
whole_followup	120	0.3	proportional	1.7	1.7	independent	0.25	1500	1500	1.0	742	0.49466666666666664	0.4694110361276113	0.5199495444667371	0.482	0.502	0.49466666666666664	0.0	1.9576385162760013	0.40321965183184194	108.0	29.0	0.25	0.20754716981132076
whole_followup	120	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	1448	0.9653333333333334	71	0.04733333333333333	0.03769502441859292	0.059284253526744726	0.042	0.052	0.016	0.03133333333333333	-0.1720233287292287	-0.04963342811486081	108.0	16.0	0.25	0.25
whole_followup	120	0.3	proportional	1.7	1.7	score_dependent	0.25	1500	1500	1.0	672	0.448	0.4229988266715707	0.4732668341233282	0.434	0.474	0.448	0.0	1.8164199453800696	0.3927375514205617	108.0	28.0	0.24774701631890883	0.18421052631578946
whole_followup	240	0.15	crossing	2.0	0.5	administrative_only	0.0	1500	1500	1.0	118	0.07866666666666666	0.06609379622802347	0.09339207072551614	0.074	0.088	0.06333333333333334	0.015333333333333332	0.34250620887102834	0.06432227778736643	216.0	32.0	0.0	0.0
whole_followup	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	1500	568	0.37866666666666665	58	0.03866666666666667	0.030029770987519036	0.049660450423635094	0.032	0.046	0.0026666666666666666	0.036	-0.5562301369985256	-0.17567113832464704	216.0	9.0	0.25	0.25
whole_followup	240	0.15	crossing	2.0	0.5	independent	0.25	1500	1500	1.0	147	0.098	0.08396514343979342	0.11408861885923252	0.088	0.106	0.08866666666666667	0.009333333333333334	0.5751932545690412	0.11891964215127775	216.0	29.0	0.25056053811659196	0.2295437639474337
whole_followup	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1320	0.88	924	0.616	0.5911207028521586	0.6402866692207594	0.598	0.63	0.0	0.616	-2.5005039998028993	-0.7114221469405507	216.0	14.0	0.25115217160454495	0.25115217160454495
whole_followup	240	0.15	crossing	2.0	0.5	score_dependent	0.25	1500	1500	1.0	143	0.09533333333333334	0.08148834642447474	0.11124570617172551	0.07	0.114	0.07533333333333334	0.02	0.45164938659014353	0.09451468383569334	216.0	30.0	0.25	0.21728686233403216
whole_followup	240	0.15	early_only	2.2	1.0	administrative_only	0.0	1500	1500	1.0	688	0.45866666666666667	0.43358783547853375	0.4839566641276679	0.454	0.466	0.45866666666666667	0.0	1.8575536234885242	0.36260746064432925	216.0	32.0	0.0	0.0
whole_followup	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	1500	493	0.32866666666666666	65	0.043333333333333335	0.03414340356776986	0.054856309823329244	0.036	0.052	0.042	0.0013333333333333333	0.6940442075958383	0.22004363392913973	216.0	8.0	0.2511415525114155	0.2511415525114155
whole_followup	240	0.15	early_only	2.2	1.0	independent	0.25	1500	1500	1.0	708	0.472	0.4468403900774854	0.49730265804284474	0.464	0.482	0.472	0.0	1.8869776972929078	0.3843165900757831	216.0	29.0	0.24883710867354666	0.22790697674418606
whole_followup	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	1087	0.7246666666666667	237	0.158	0.14041841416967205	0.17732881644293208	0.15	0.168	0.0	0.158	-1.3643033257958121	-0.4135813636322737	216.0	11.0	0.25	0.25
whole_followup	240	0.15	early_only	2.2	1.0	score_dependent	0.25	1500	1500	1.0	667	0.44466666666666665	0.41969214913074876	0.46992387453561796	0.434	0.462	0.44466666666666665	0.0	1.7779505786500454	0.3840685806672439	216.0	28.0	0.24944444444444444	0.2119815668202765
whole_followup	240	0.15	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	624	0.416	0.39130213235408695	0.4411270120069035	0.402	0.44	0.416	0.0	1.764353159629759	0.3448175264269579	216.0	32.0	0.0	0.0
whole_followup	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	1500	668	0.44533333333333336	228	0.152	0.13472177040485198	0.17105611337639434	0.132	0.182	0.152	0.0	1.564012192722857	0.4918777831307888	216.0	9.0	0.25116279069767444	0.25116279069767444
whole_followup	240	0.15	late_only	1.0	2.2	independent	0.25	1500	1500	1.0	528	0.352	0.328236838799257	0.3765192726939166	0.342	0.372	0.35133333333333333	0.0006666666666666666	1.5423049286493469	0.3164824740199609	216.0	28.0	0.2488479262672811	0.2300469483568075
whole_followup	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	1307	0.8713333333333333	212	0.14133333333333334	0.12461885109807794	0.15988019387186556	0.122	0.158	0.0006666666666666666	0.14066666666666666	-1.0376999683646724	-0.30797629650903335	216.0	13.0	0.24772708488304818	0.24772708488304818
whole_followup	240	0.15	late_only	1.0	2.2	score_dependent	0.25	1500	1500	1.0	340	0.22666666666666666	0.20619294297273874	0.24853681248762713	0.224	0.232	0.22466666666666665	0.002	1.215354470296249	0.265228361812763	216.0	25.0	0.25115217160454495	0.22624434389140272
whole_followup	240	0.15	null	1.0	1.0	administrative_only	0.0	1500	1500	1.0	75	0.05	0.040074440990789065	0.062224546657374286	0.046	0.052	0.02666666666666667	0.023333333333333334	-0.04099466038387997	-0.008309466611182209	216.0	32.0	0.0	0.0
whole_followup	240	0.15	null	1.0	1.0	event_risk_dependent	0.25	1500	603	0.402	32	0.021333333333333333	0.015151527280697085	0.029960581062089996	0.02	0.024	0.010666666666666666	0.010666666666666666	-0.06445719704587936	-0.01894438183952583	216.0	9.0	0.24774774774774774	0.24774774774774774
whole_followup	240	0.15	null	1.0	1.0	independent	0.25	1500	1500	1.0	71	0.04733333333333333	0.03769502441859292	0.059284253526744726	0.034	0.056	0.024666666666666667	0.02266666666666667	0.01650002988386358	0.003255351557673648	216.0	29.0	0.2465753424657534	0.22685185185185186
whole_followup	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	1500	1426	0.9506666666666667	725	0.48333333333333334	0.45811922631025903	0.5086325880470803	0.46	0.524	0.0	0.48333333333333334	-1.9384757828655559	-0.5431798649439812	216.0	15.0	0.25	0.25
whole_followup	240	0.15	null	1.0	1.0	score_dependent	0.25	1500	1500	1.0	81	0.054	0.04365935933562643	0.06661919286677545	0.04	0.076	0.026	0.028	0.018689893844576755	0.003645362972555138	216.0	28.0	0.2488479262672811	0.2255079147451078
whole_followup	240	0.15	proportional	1.7	1.7	administrative_only	0.0	1500	1500	1.0	809	0.5393333333333333	0.514040285014079	0.5644254331026001	0.534	0.546	0.5393333333333333	0.0	2.061386690155672	0.4054705114804596	216.0	32.0	0.0	0.0
whole_followup	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	1500	573	0.382	159	0.106	0.09141539039239177	0.12259750101511124	0.08	0.13	0.106	0.0	1.2999013350076074	0.41794375645596943	216.0	9.0	0.2494343891402715	0.2494343891402715
whole_followup	240	0.15	proportional	1.7	1.7	independent	0.25	1500	1500	1.0	737	0.49133333333333334	0.4660885703790727	0.5166223730867439	0.474	0.51	0.49133333333333334	0.0	1.930131615385897	0.40103396601213037	217.0	29.0	0.2511415525114155	0.23023084745029315
whole_followup	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	1122	0.748	91	0.06066666666666667	0.04967170257629275	0.0739061238831734	0.05	0.074	0.0	0.06066666666666667	-0.7933536290327851	-0.24396925120280816	216.0	12.0	0.25	0.25
whole_followup	240	0.15	proportional	1.7	1.7	score_dependent	0.25	1500	1500	1.0	710	0.47333333333333333	0.4481666375166663	0.49863626545507667	0.452	0.494	0.47333333333333333	0.0	1.8792485112513417	0.40475093699858583	216.0	27.0	0.2511313143722997	0.2186046511627907
whole_followup	240	0.3	crossing	2.0	0.5	administrative_only	0.0	1500	1500	1.0	146	0.09733333333333333	0.08334562185385308	0.1133782130194664	0.078	0.118	0.08866666666666667	0.008666666666666666	0.5537459601523629	0.07806881298543908	216.0	65.0	0.0	0.0
whole_followup	240	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	1500	1500	1.0	175	0.11666666666666667	0.10139141628495063	0.13390031393385518	0.106	0.136	0.010666666666666666	0.106	-0.6172945071040192	-0.12917418397525998	216.0	28.0	0.25116279069767444	0.25116279069767444
whole_followup	240	0.3	crossing	2.0	0.5	independent	0.25	1500	1500	1.0	210	0.14	0.12335829915654574	0.15848089096198495	0.108	0.158	0.138	0.002	0.8174691189475259	0.12054369931442577	216.0	58.0	0.2494343891402715	0.20554346434515425
whole_followup	240	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1500	1.0	1262	0.8413333333333334	0.8219747998307712	0.8589480421309184	0.832	0.858	0.0	0.8413333333333334	-2.8626730535099463	-0.5727041326112883	216.0	32.0	0.25	0.25
whole_followup	240	0.3	crossing	2.0	0.5	score_dependent	0.25	1500	1500	1.0	167	0.11133333333333334	0.09639767368628424	0.12825463712687019	0.102	0.13	0.10466666666666667	0.006666666666666667	0.6603449635594101	0.0960964127815343	216.0	59.0	0.248868778280543	0.1879334108627299
whole_followup	240	0.3	early_only	2.2	1.0	administrative_only	0.0	1500	1500	1.0	1120	0.7466666666666667	0.7240460808307774	0.7680270666806	0.736	0.76	0.7466666666666667	0.0	2.7283021569297983	0.37825405186189365	216.0	65.0	0.0	0.0
whole_followup	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	1500	1500	1.0	360	0.24	0.21906856768806074	0.2622597362864336	0.204	0.28	0.23866666666666667	0.0013333333333333333	1.296827461601801	0.2766139628115909	216.0	28.0	0.2488479262672811	0.2488479262672811
whole_followup	240	0.3	early_only	2.2	1.0	independent	0.25	1500	1500	1.0	1117	0.7446666666666667	0.7219943353620211	0.7660890298722369	0.732	0.76	0.7446666666666667	0.0	2.63199565807865	0.3906756150200006	216.0	58.0	0.2511313143722997	0.20454545454545456
whole_followup	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	1500	1.0	249	0.166	0.1480283685069244	0.18567799121415685	0.16	0.176	0.0006666666666666666	0.16533333333333333	-0.9973830302912562	-0.21079138614023835	216.0	31.0	0.24885835227391206	0.24885835227391206
whole_followup	240	0.3	early_only	2.2	1.0	score_dependent	0.25	1500	1500	1.0	1115	0.7433333333333333	0.7206268427344176	0.7647966676484275	0.736	0.756	0.7433333333333333	0.0	2.5614406985640805	0.38431327812626687	216.0	57.0	0.2505707762557078	0.1780821917808219
whole_followup	240	0.3	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	896	0.5973333333333334	0.5722962090091096	0.6218731951440285	0.588	0.608	0.5973333333333334	0.0	2.1622227995645558	0.29728555500163156	216.0	65.0	0.0	0.0
whole_followup	240	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	1500	1499	0.9993333333333333	820	0.5466666666666666	0.5213867979878957	0.5717081218115541	0.532	0.562	0.5466666666666666	0.0	2.065361284188212	0.42853606576534614	216.0	29.0	0.2488479262672811	0.2488479262672811
whole_followup	240	0.3	late_only	1.0	2.2	independent	0.25	1500	1500	1.0	730	0.4866666666666667	0.46143900135505744	0.5119624501308141	0.482	0.496	0.4866666666666667	0.0	1.8876592911370718	0.2789257414096421	216.0	57.0	0.2511415525114155	0.2112676056338028
whole_followup	240	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	1500	1.0	163	0.10866666666666666	0.09390505421302368	0.12542754689730504	0.096	0.124	0.005333333333333333	0.10333333333333333	-0.6894751938346944	-0.1348282548453323	216.0	35.0	0.25	0.25
whole_followup	240	0.3	late_only	1.0	2.2	score_dependent	0.25	1500	1500	1.0	494	0.3293333333333333	0.30601230000289525	0.35352627901626	0.298	0.346	0.3293333333333333	0.0	1.5292854533200522	0.2351784162887618	216.0	53.0	0.25	0.19817744011292399
whole_followup	240	0.3	null	1.0	1.0	administrative_only	0.0	1500	1500	1.0	71	0.04733333333333333	0.03769502441859292	0.059284253526744726	0.044	0.054	0.023333333333333334	0.024	-0.009283631135199233	-0.0012415613129588717	216.0	65.0	0.0	0.0
